pose_landmarking_mem.committed_Committed_AS,pose_landmarking_system.active_processes_active,pose_landmarking_system.cpu_user,pose_landmarking_system.file_nr_used_used,pose_landmarking_system.processes_running,pose_landmarking_system.ram_buffers,pose_landmarking_system.ram_cached,pose_landmarking_system.ram_free,pose_landmarking_system.ram_used,Target
31830.99,1657,10.681245,15317,4,24.64062,2053.906,202.6328,4509.914,6
31830.99,1657,10.151007,15317,4,24.64844,2053.863,204.1914,4508.391,6
31832.7,1658,10.084034,15349,5,24.64844,2053.941,202.8633,4509.641,6
31830.99,1657,10.0,15349,4,24.64844,2053.941,202.7422,4509.762,6
31832.73,1658,10.59714,15381,6,24.64844,2053.941,205.2227,4507.281,6
31831.01,1657,10.142498,15381,5,24.64844,2053.945,205.0664,4507.434,6
31831.01,1657,10.075567,15381,4,24.65625,2053.949,199.4062,4513.082,6
31832.56,1658,10.477787,15349,5,24.65625,2053.949,196.9883,4515.5,6
31830.86,1657,10.393965,15285,4,24.66797,2053.953,203.0625,4509.41,6
31839.59,1658,10.552764,15285,5,24.66797,2053.953,199.2305,4513.242,6
31837.88,1657,10.645432,15253,4,24.66797,2053.957,196.0234,4516.445,6
31833.0,1657,14.033613,15221,4,25.09375,2054.027,196.043,4515.93,6
31834.82,1658,10.747271,15253,5,25.12109,2053.996,194.4844,4517.492,6
31833.11,1657,9.747899,15285,4,25.12109,2054.0,193.7461,4518.227,6
32086.67,1658,11.606392,15317,8,25.12109,2054.0,190.7617,4521.211,6
31833.17,1657,10.15953,15285,4,25.12109,2054.0,187.7773,4524.195,6
31833.18,1657,10.513036,15317,4,25.12109,2054.004,186.8281,4525.141,6
31872.52,1658,10.59714,15285,5,25.12891,2053.996,185.8906,4526.078,6
31837.25,1658,9.915966,15253,4,25.13672,2054.004,190.3555,4521.598,6
31837.3,1658,10.067114,15317,5,25.13672,2054.004,186.0898,4525.863,6
31837.3,1658,10.26936,15317,4,25.13672,2054.008,172.668,4539.281,6
31833.16,1657,9.907641,15317,4,25.15234,2054.023,169.6172,4542.301,6
31835.27,1658,9.831933,15285,5,25.15234,2054.023,163.23828,4548.68,6
31833.16,1657,10.15953,15285,9,25.15234,2054.027,163.21875,4548.695,6
31833.24,1657,10.672269,15317,4,25.15234,2054.027,169.1016,4542.812,6
31833.24,1657,10.0,15317,4,25.15234,2054.031,168.3633,4543.547,6
31833.24,1657,10.092515,15317,4,25.16016,2054.031,173.8477,4538.055,6
31835.13,1658,10.15953,15349,5,25.16797,2054.031,175.7461,4536.148,6
31833.83,1660,10.765349,15349,5,25.16797,2054.031,176.7383,4535.156,6
31833.18,1658,9.739715,15317,4,25.16797,2054.031,178.5234,4533.371,6
32564.73,1659,10.067114,15317,5,25.16797,2054.031,174.5859,4537.309,6
31833.18,1658,9.983221,15317,4,25.16797,2054.031,182.8828,4529.012,6
31835.03,1659,10.579345,15317,5,25.17578,2054.039,190.6211,4521.258,6
31833.18,1658,10.10101,15349,4,25.17578,2054.07,184.1797,4527.668,6
31830.56,1658,9.974853,15349,9,25.17578,2054.078,185.7969,4526.043,6
31833.32,1658,10.185185,15317,4,25.17578,2054.207,186.2461,4525.465,6
31833.37,1658,10.362258,15317,4,25.17969,2054.219,186.7969,4524.898,6
31835.0,1659,10.756303,15349,6,25.1875,2054.211,184.8359,4526.859,6
31833.29,1658,9.815436,15349,4,25.20312,2054.223,183.7773,4527.891,6
31833.29,1658,10.067114,15317,4,25.20312,2054.223,192.9727,4518.695,6
31833.3,1658,10.59714,15317,4,25.20312,2054.223,187.8672,4523.801,6
31833.3,1658,10.15953,15349,4,25.20312,2054.223,189.625,4522.043,6
31835.02,1660,9.639564,15349,5,25.20312,2054.223,188.582,4523.086,6
31833.3,1659,10.420168,15317,4,25.20312,2054.223,193.9609,4517.707,6
31833.3,1659,9.587889,15317,4,25.21094,2054.223,193.7266,4517.934,6
31833.3,1659,10.26936,15317,5,25.21094,2054.227,204.8438,4506.812,6
31833.32,1659,9.823678,15317,4,25.21094,2054.227,204.5352,4507.121,6
31835.02,1660,10.318792,15317,5,25.21094,2054.285,197.3398,4514.258,6
31831.42,1658,10.95198,15317,4,25.21484,2054.32,198.6367,4512.922,6
31833.43,1658,9.983221,15317,5,25.22266,2054.32,200.8047,4510.746,6
31833.44,1658,10.067114,15317,4,25.22266,2054.32,196.9141,4514.637,6
31833.44,1658,9.731544,15317,4,25.22266,2054.324,201.4648,4510.082,6
31835.42,1659,10.420168,15317,5,25.22266,2054.324,198.1328,4513.414,6
31833.44,1658,9.924306,15317,4,25.23828,2054.309,193.5586,4517.988,6
31833.44,1658,9.991604,15317,4,25.23828,2054.324,192.7031,4518.828,6
31835.14,1659,10.327456,15285,5,25.23828,2054.324,196.4258,4515.105,6
31833.44,1658,9.807209,15317,18,25.23828,2054.324,203.0977,4508.434,6
31834.94,1659,10.672269,15317,5,25.23828,2054.324,195.2539,4516.277,6
31833.23,1658,10.067114,15285,4,25.24609,2054.328,192.0156,4519.504,6
31833.23,1658,9.882747,15285,4,25.24609,2054.328,189.0977,4522.422,6
31835.04,1659,10.57047,15285,5,25.24609,2054.332,193.7383,4517.777,6
31845.81,1659,10.125523,15349,5,25.24609,2054.332,198.582,4512.934,6
31841.49,1659,12.238055,15349,5,25.25,2054.348,187.375,4524.121,6
31839.77,1658,9.571788,15349,4,25.25781,2054.352,182.9648,4528.52,6
31839.79,1658,10.663308,15285,5,25.25781,2054.355,186.2344,4525.246,6
31840.53,1660,9.974853,15317,5,25.25781,2054.355,184.0664,4527.414,6
31839.8,1659,10.234899,15317,4,25.25781,2054.355,184.8086,4526.672,6
31840.19,1660,10.151007,15317,5,25.39062,2054.223,185.1094,4526.371,6
31839.71,1659,10.486577,15285,4,25.39844,2054.367,179.9531,4531.375,6
31842.78,1659,14.693535,15285,4,25.39844,2054.395,182.6602,4528.641,6
32096.35,1660,10.193766,15285,5,25.39844,2054.395,182.1484,4529.152,6
31839.73,1659,9.631491,15285,4,25.39844,2054.395,180.4727,4530.828,6
32093.31,1660,10.822148,15285,18,25.39844,2054.41,175.7969,4535.488,6
31839.75,1659,10.176619,15317,4,25.40625,2054.41,174.0742,4537.203,6
31839.75,1659,10.176619,15317,4,25.40625,2054.41,166.29688,4544.98,6
31841.86,1660,9.991604,15381,5,25.40625,2054.414,168.6523,4542.621,6
31839.74,1659,10.756303,15349,4,25.40625,2054.414,161.78125,4549.492,6
31839.78,1659,10.477787,15349,5,25.40625,2054.414,167.9805,4543.293,6
31839.78,1659,10.21097,15349,4,25.41406,2054.539,169.5391,4541.602,6
31839.79,1659,9.899329,15349,6,25.42969,2054.523,168.1133,4543.027,6
31841.52,1660,9.991604,15349,5,25.42969,2054.539,166.55078,4544.574,6
31843.94,1660,10.411419,15349,12,25.42969,2054.543,165.54297,4545.578,6
31843.94,1660,9.924306,15349,4,25.42969,2054.543,160.50391,4550.617,6
31843.94,1660,9.991604,15317,5,25.42969,2054.543,160.78516,4550.336,6
31844.01,1660,10.681245,15317,4,25.4375,2054.539,165.27734,4545.84,6
31841.57,1659,9.907641,15285,6,25.4375,2054.547,166.05859,4545.051,6
31839.85,1658,10.464135,15285,4,25.4375,2054.547,166.81641,4544.293,6
31839.63,1658,9.915966,15285,4,25.44531,2054.539,166.33984,4544.77,6
31839.64,1658,11.036226,15253,4,25.44531,2054.551,183.8906,4527.207,6
31839.64,1658,9.563758,15285,4,25.44531,2054.551,180.8086,4530.289,6
32093.2,1659,10.513036,15253,5,25.44531,2054.551,186.1016,4524.996,6
31839.64,1658,10.050251,15253,4,25.44531,2054.555,184.0625,4527.031,6
31930.97,1664,10.411419,15253,5,25.45312,2054.559,177.5703,4533.512,6
31841.02,1659,10.016835,15253,5,25.45312,2054.559,175.6797,4535.402,6
31839.66,1658,10.0,15253,5,25.45312,2054.559,173.9766,4537.105,6
31841.64,1659,10.243493,15253,5,25.45312,2054.562,176.8281,4534.25,6
31839.67,1658,10.344828,15253,4,25.45312,2054.574,175.5977,4535.469,6
31839.64,1658,10.92437,15253,4,25.46484,2054.59,169.9727,4541.066,6
31841.61,1659,10.151007,15253,5,25.46484,2054.59,167.62891,4543.41,6
31839.64,1658,10.084034,15253,4,25.46484,2054.59,165.49609,4545.543,6
31841.51,1659,10.058676,15253,5,25.46484,2054.59,171.1836,4539.855,6
31839.83,1660,10.310142,15253,5,25.46484,2054.59,169.6289,4541.41,6
31839.66,1658,9.983221,15253,4,25.47266,2054.582,168.4922,4542.547,6
31841.51,1659,10.393965,15285,18,25.47266,2054.59,172.8203,4538.211,6
31839.68,1658,9.915966,15317,4,25.47266,2054.59,171.1875,4539.844,6
31841.4,1659,10.151007,15317,5,25.47266,2054.594,177.0859,4533.941,6
31839.68,1657,10.428932,15349,4,25.47266,2054.594,182.207,4528.82,6
31839.58,1657,10.411419,15317,4,25.48047,2054.586,175.5898,4535.438,6
31841.36,1659,10.477787,15317,8,25.49219,2054.598,175.5898,4535.414,6
31839.66,1658,10.327456,15317,5,25.51172,2054.594,172.5781,4538.41,6
31841.38,1659,9.966499,15317,5,25.51172,2054.609,176.1836,4534.789,6
31839.67,1658,10.134003,15285,4,25.52734,2054.594,174.3477,4536.625,6
31839.68,1658,10.561609,15285,4,25.52734,2054.613,175.1094,4535.844,6
31841.39,1659,9.563758,15285,5,25.52734,2054.613,174.5391,4536.414,6
31839.75,1658,10.142498,15317,5,25.53516,2054.613,173.125,4537.82,6
31840.88,1659,10.15953,15253,5,25.53516,2054.613,169.4062,4541.539,6
31839.75,1658,9.723386,15285,4,25.53516,2054.613,168.5664,4542.379,6
31839.71,1658,10.336134,15285,4,25.54297,2054.613,161.15625,4549.781,6
32093.29,1659,9.983221,15285,5,25.55078,2054.746,158.46484,4552.332,6
31839.73,1658,10.579345,15285,4,25.55078,2054.75,157.87891,4552.914,6
31840.73,1659,9.807209,15285,5,25.55078,2054.75,157.59766,4553.195,6
31839.82,1658,11.101766,15285,4,25.55078,2054.758,157.58984,4553.195,6
31839.76,1658,9.823678,15253,4,25.55078,2054.758,157.57031,4553.215,6
32221.85,1666,10.310142,15253,10,25.55859,2054.75,153.94922,4556.836,6
31839.81,1658,10.840336,15253,5,25.55859,2054.762,168.457,4542.316,6
32022.64,1658,9.739715,15285,6,25.55859,2054.762,173.6016,4537.172,6
31839.81,1658,10.495382,15285,4,25.55859,2054.773,164.52734,4546.234,6
31839.59,1658,10.168067,15285,4,25.56641,2054.766,160.83984,4549.922,6
31841.58,1659,10.327456,15285,5,25.57422,2054.773,151.26953,4559.477,6
31842.67,1658,10.344828,15317,4,25.57422,2054.773,148.11719,4562.629,6
31842.68,1658,10.393965,15317,4,25.57422,2054.777,149.75391,4560.988,6
31839.61,1658,10.336134,15317,4,25.57422,2054.777,146.82031,4563.922,6
31839.62,1658,10.075567,15317,19,25.57422,2054.781,160.60938,4550.129,6
31841.53,1659,10.606061,15317,5,25.58203,2054.785,159.625,4551.102,6
31839.68,1658,10.075567,15285,5,25.58203,2054.785,160.87891,4549.848,6
31840.93,1660,10.092515,15317,6,25.58203,2054.785,160.43359,4550.293,6
31839.68,1658,9.924306,15317,4,25.58203,2054.809,170.5898,4540.113,6
31839.59,1658,10.59714,15317,4,25.58203,2054.809,168.1406,4542.562,6
31841.31,1659,9.831933,15285,5,25.58984,2054.801,176.6953,4534.008,6
31839.6,1658,10.318792,15285,5,25.58984,2054.809,171.0195,4539.676,6
31839.6,1658,10.075567,15317,4,25.58984,2054.848,173.25,4537.406,6
31839.61,1658,10.420168,15317,4,25.58984,2054.848,173.5859,4537.07,6
31839.74,1658,9.840202,15317,4,25.58984,2054.852,182.2891,4528.363,6
32093.3,1659,10.00841,15317,5,25.61328,2054.852,180.1289,4530.5,6
31839.74,1658,10.126582,15349,4,25.65625,2054.812,182.8555,4527.77,6
31839.83,1658,10.57047,15349,5,25.65625,2054.855,181.0977,4529.484,6
31839.83,1658,10.15953,15285,4,25.65625,2054.855,171.457,4539.125,6
31839.74,1658,10.058676,15285,4,25.65625,2054.859,169.0,4541.578,6
31908.36,1658,10.446504,15349,5,25.66406,2054.859,164.94531,4545.625,6
31839.79,1658,11.073826,15349,5,25.70312,2054.859,167.65234,4542.879,6
31839.79,1658,10.00841,15317,4,25.70312,2054.867,171.668,4538.855,6
31841.75,1658,10.185185,15285,5,25.70312,2054.867,168.0859,4542.438,6
31839.79,1657,10.915197,15285,4,25.70312,2054.867,162.94531,4547.578,6
31841.64,1658,9.715243,15285,5,25.71094,2054.859,162.10938,4548.414,6
31977.33,1659,10.217755,15285,6,25.71875,2054.871,158.46484,4552.039,6
31839.79,1657,9.647651,15285,4,25.72656,2054.852,163.66797,4546.848,6
31841.64,1659,10.142498,15285,5,25.72656,2054.992,168.043,4542.332,6
31839.8,1658,10.765349,15285,4,25.73438,2054.992,163.61328,4546.754,6
31841.52,1659,9.647651,15285,5,25.73828,2054.992,161.15234,4549.211,6
31839.8,1659,10.849453,15285,4,25.76953,2055.07,176.5273,4533.727,6
31839.81,1659,9.924306,15285,4,25.76953,2055.074,176.2812,4533.969,6
31841.54,1660,10.588235,15285,5,25.76953,2055.086,181.4922,4528.746,6
31839.83,1659,9.882747,15253,4,25.76953,2055.086,187.0898,4523.148,6
31841.55,1660,10.252101,15253,6,25.76953,2055.086,179.5781,4530.66,6
31839.83,1659,10.025274,15317,4,25.77734,2055.09,175.4531,4534.773,6
31839.83,1659,10.075567,15317,5,25.77734,2055.102,182.1562,4528.059,6
31840.12,1660,9.907641,15317,5,25.77734,2055.102,178.4297,4531.785,6
31839.82,1659,10.10952,15349,4,25.77734,2055.102,180.0664,4530.148,6
32093.39,1660,10.301508,15317,6,25.77734,2055.105,186.0156,4524.195,6
31839.86,1659,10.774411,15285,6,25.78516,2055.109,180.0742,4530.125,6
31839.86,1659,9.899329,15285,4,25.78516,2055.109,179.582,4530.617,6
32088.64,1654,10.411419,15285,5,25.78516,2055.094,180.0117,4530.203,6
31839.87,1654,10.446504,15285,4,25.78516,2055.094,180.8867,4529.328,6
32090.27,1654,10.15953,15285,5,25.78516,2055.098,172.918,4537.293,6
31839.92,1653,10.579345,15285,4,25.81641,2055.098,178.1016,4532.078,6
31840.08,1655,9.991604,15285,5,25.81641,2055.098,174.7422,4535.438,6
32093.49,1655,9.899329,15317,7,25.81641,2055.098,170.6523,4539.527,6
31839.9,1654,10.606061,15317,4,25.81641,2055.098,160.22266,4549.957,6
32093.49,1654,9.571788,15317,5,25.81641,2055.098,155.78906,4554.391,6
31839.93,1654,10.420168,15285,4,25.82422,2055.105,156.30859,4553.855,6
31839.93,1654,9.723386,15285,4,25.82422,2055.105,164.8125,4545.352,6
32067.86,1655,10.989011,15317,5,25.82422,2055.105,169.5898,4540.574,6
31844.14,1655,10.411419,15317,4,25.82422,2055.105,167.56641,4542.598,6
32097.7,1656,10.193766,15349,6,25.82422,2055.109,171.7891,4538.371,6
31839.99,1653,10.10101,15317,5,25.82422,2055.109,170.6641,4539.496,6
31840.0,1653,10.681245,15317,9,25.83203,2055.109,171.0234,4539.129,6
32093.56,1654,10.058676,15317,5,25.83203,2055.109,169.5938,4540.559,6
32571.45,1654,10.092515,15317,5,25.83203,2055.109,169.5,4540.652,6
32093.48,1654,10.393965,15317,5,25.83203,2055.113,188.5039,4521.645,6
31842.98,1653,10.92437,15317,4,25.83203,2055.113,189.4688,4520.68,6
31842.98,1653,10.428932,15285,4,25.83984,2055.113,179.7031,4530.438,6
32093.49,1654,9.831933,15285,6,25.83984,2055.113,177.5664,4532.574,6
31839.93,1653,10.310142,15317,4,25.83984,2055.117,179.2422,4530.895,6
31848.92,1654,11.63575,15317,5,25.05469,2037.559,205.8086,4522.672,6
31847.2,1653,10.53075,15285,4,25.05469,2037.562,200.9258,4527.551,6
31844.01,1653,9.731544,15285,4,25.0625,2037.562,205.0938,4523.375,6
32097.56,1653,10.0,15285,5,25.0625,2037.73,204.3164,4523.984,6
31843.96,1652,11.167086,15253,4,25.0625,2037.73,200.5742,4527.727,6
32097.12,1652,9.856782,15285,5,25.0625,2037.734,190.9102,4537.387,6
31843.98,1652,10.379747,15285,5,25.0625,2026.672,213.793,4525.566,6
31843.98,1652,9.991604,15317,4,25.07031,2026.688,216.4023,4522.934,6
31873.55,1652,10.336134,15317,5,25.07031,2026.688,211.418,4527.918,6
31843.98,1652,10.0,15285,4,25.07031,2026.688,216.7031,4522.633,6
32097.54,1653,10.050251,15285,5,25.07031,2026.688,212.7891,4526.547,6
31843.98,1652,10.058676,15317,4,25.07031,2026.691,205.5117,4533.82,6
31844.02,1652,10.953177,15317,4,25.07812,2026.691,211.9023,4527.422,6
32097.58,1653,9.966499,15285,5,25.09375,2026.703,204.9414,4534.355,6
31843.93,1652,10.217755,15317,16,25.09375,2026.703,204.6367,4534.66,6
32097.5,1653,9.747899,15349,5,25.10156,2026.707,203.8594,4535.426,6
31844.05,1652,10.57047,15317,4,25.10156,2026.707,203.6133,4535.672,6
31842.05,1653,10.15953,15317,4,25.10938,2026.719,190.582,4548.684,6
32097.62,1653,9.899329,15317,5,25.10938,2026.723,188.4297,4550.832,6
31846.87,1659,10.252101,15349,7,25.10938,2026.723,187.3047,4551.957,6
32097.63,1654,9.571788,15349,5,25.10938,2026.723,187.2969,4551.965,6
31844.07,1654,10.756303,15349,5,25.11719,2026.727,186.0781,4553.172,6
31844.07,1655,9.983221,15381,4,25.11719,2026.73,183.8633,4555.383,6
31846.18,1654,10.286678,15381,5,25.11719,2026.73,182.0547,4557.191,6
31844.0,1653,10.756303,15381,4,25.11719,2026.734,187.4844,4551.758,6
32132.48,1659,9.739715,15381,6,25.11719,2026.742,187.6211,4551.613,6
31844.0,1653,10.43771,15349,4,25.12891,2026.754,189.6797,4549.531,6
31844.01,1653,9.571788,15349,4,25.12891,2026.766,186.75,4552.449,6
31846.0,1654,10.942761,15317,6,25.12891,2026.766,191.332,4547.867,6
31844.02,1653,10.084034,15317,4,25.12891,2026.766,202.4102,4536.789,6
31844.08,1653,10.058676,15285,4,25.14453,2026.766,197.9805,4541.203,6
31844.08,1653,9.907641,15317,4,25.14453,2026.766,193.8086,4545.375,6
31844.08,1653,10.092515,15349,4,25.14453,2026.766,189.0273,4550.156,6
31846.06,1654,10.00841,15349,6,25.14453,2026.766,190.4531,4548.73,6
31844.05,1653,10.38526,15349,5,25.14453,2026.77,183.9375,4555.242,6
32095.45,1653,9.823678,15349,5,25.15234,2026.77,183.9375,4555.234,6
31844.05,1653,10.623946,15317,6,25.16797,2026.773,193.9141,4545.238,6
31844.05,1653,10.176619,15349,4,25.16797,2026.773,193.2031,4545.949,6
31846.03,1654,9.899329,15349,5,25.18359,2027.164,184.9727,4553.773,6
31844.05,1654,10.0,15349,4,25.18359,2027.164,176.3555,4562.391,6
31844.04,1653,10.260723,15317,4,25.18359,2027.168,183.5898,4555.152,6
31844.04,1653,10.353535,15317,4,25.18359,2027.168,187.9648,4550.777,6
31844.04,1653,10.0,15349,4,25.18359,2027.168,186.5742,4552.168,6
31846.02,1654,9.983221,15349,6,25.18359,2027.168,186.3242,4552.418,6
31844.01,1653,10.318792,15349,4,25.19141,2027.168,197.3516,4541.383,6
31844.1,1653,10.193766,15317,4,25.19141,2027.297,195.8203,4542.785,6
31844.1,1653,10.260723,15317,4,25.19141,2027.301,201.5508,4537.051,6
31844.1,1653,9.739715,15317,4,25.19141,2027.301,199.6992,4538.902,6
31845.96,1654,10.260723,15349,5,25.19141,2027.367,190.75,4547.785,6
31844.14,1653,10.915197,15349,4,25.19922,2027.371,199.3867,4539.137,6
31844.15,1653,10.168067,15349,4,25.19922,2027.371,200.4297,4538.094,6
31844.15,1653,9.915966,15349,5,25.19922,2027.371,198.0156,4540.508,6
31844.17,1653,10.765349,15349,4,25.19922,2027.375,190.582,4547.938,6
31850.17,1655,10.151007,15349,7,25.19922,2027.375,187.9141,4550.605,6
31848.1,1654,10.59714,15381,4,25.20703,2027.375,191.207,4547.305,6
31848.11,1654,9.631491,15381,4,25.20703,2027.375,188.9922,4549.52,6
31932.31,1660,10.336134,15381,10,25.20703,2027.438,194.6602,4543.789,6
31840.11,1653,10.336134,15317,4,25.20703,2027.441,204.082,4534.363,6
31841.96,1654,10.075567,15317,5,25.20703,2027.441,201.2734,4537.172,6
31840.11,1653,10.393965,15317,4,25.21484,2027.441,211.4336,4527.004,6
31840.11,1653,9.655751,15317,4,25.21484,2027.484,211.3398,4527.055,6
31840.11,1653,11.167086,15285,4,25.21484,2027.484,206.2031,4532.191,6
31840.11,1653,9.866221,15285,4,25.21484,2027.484,206.2031,4532.191,6
32093.67,1654,10.200669,15285,6,25.21484,2027.488,209.2227,4529.168,6
31840.1,1653,10.756303,15253,4,25.22266,2027.488,203.6758,4534.707,6
31840.1,1653,10.151007,15253,9,25.22266,2027.488,210.1875,4528.195,6
31840.11,1653,9.159664,15317,5,25.22266,2027.492,207.2344,4531.145,6
31840.11,1653,10.15953,15317,4,25.22266,2027.492,200.4609,4537.918,6
31841.84,1654,10.217755,15317,5,25.22266,2027.492,198.0703,4540.309,6
31840.11,1653,9.991604,15317,5,25.23047,2027.527,209.6523,4528.684,6
31840.11,1653,10.252101,15317,6,25.23047,2027.531,207.9922,4530.34,6
31842.08,1654,10.092515,15285,5,25.23047,2027.531,205.2031,4533.129,6
31840.12,1653,10.142498,15253,4,25.23047,2027.668,199.6484,4538.547,6
31842.25,1654,10.446504,15317,5,25.23047,2027.668,204.4727,4533.723,6
31839.98,1653,10.690236,15317,4,25.23828,2027.672,202.8203,4535.363,6
31840.0,1653,9.899329,15285,4,25.23828,2027.672,199.7891,4538.395,6
31842.04,1654,10.344828,15285,5,25.23828,2027.676,197.3672,4540.812,6
31840.08,1653,10.092515,15349,4,25.23828,2027.676,212.8164,4525.363,6
31842.06,1654,9.915966,15317,6,25.24219,2027.688,211.8164,4526.348,6
31840.08,1653,10.672269,15285,4,25.25,2027.691,215.6758,4522.477,6
31840.08,1653,9.403862,15285,4,25.25,2027.691,213.2383,4524.914,6
31842.04,1655,10.606061,15317,6,25.25,2027.699,207.8672,4530.277,6
31840.08,1654,9.915966,15317,4,25.25,2027.699,211.4453,4526.699,6
31842.01,1655,10.252101,15317,5,25.25,2027.703,201.4883,4536.652,6
31840.06,1654,10.428932,15317,4,25.25781,2027.703,200.2266,4537.906,6
31840.14,1654,10.260723,15285,4,25.25781,2027.707,202.0312,4536.098,6
31842.16,1655,10.579345,15285,5,25.25781,2027.742,197.7656,4540.328,6
31931.54,1660,9.747899,15317,5,25.25781,2027.742,197.0977,4540.996,6
31842.19,1655,10.142498,15317,5,25.26172,2027.754,197.5039,4540.574,6
31840.21,1653,10.243493,15317,4,25.26953,2027.754,192.2461,4545.824,6
31841.5,1655,10.243493,15317,5,25.26953,2027.758,197.9336,4540.133,6
31842.05,1654,10.168067,15317,5,25.26953,2027.758,196.457,4541.609,6
31840.21,1653,10.327456,15349,4,25.26953,2027.758,188.8555,4549.211,6
31842.02,1654,9.655751,15381,5,25.26953,2027.758,186.668,4551.398,6
31840.19,1653,10.588235,15349,4,25.27734,2027.758,195.3867,4542.672,6
31840.19,1653,10.10101,15349,4,25.27734,2027.773,189.8359,4548.207,6
31841.93,1654,10.185185,15317,6,25.29297,2027.777,190.9414,4547.082,6
31840.25,1653,10.729254,15317,5,25.29297,2027.781,190.3555,4547.664,6
31841.97,1654,10.344828,15317,6,25.32422,2027.77,179.9727,4558.027,6
31840.25,1653,10.092515,15317,4,25.32422,2027.781,184.3125,4553.676,6
31840.25,1653,9.924306,15349,4,25.32422,2027.781,180.0586,4557.93,6
31841.96,1654,10.504202,15381,5,25.32422,2027.785,185.8477,4552.137,6
31840.25,1653,10.0,15349,4,25.32422,2027.785,191.5234,4546.461,6
31841.97,1654,10.142498,15349,5,25.32422,2027.789,190.7891,4547.191,6
31840.16,1653,10.486577,15349,5,25.33203,2027.789,200.1094,4537.863,6
