gesture_recognition_mem.committed_Committed_AS,gesture_recognition_system.active_processes_active,gesture_recognition_system.cpu_user,gesture_recognition_system.file_nr_used_used,gesture_recognition_system.processes_running,gesture_recognition_system.ram_buffers,gesture_recognition_system.ram_cached,gesture_recognition_system.ram_free,gesture_recognition_system.ram_used,Target
26639.63,1571,6.711409,14784,3,41.58203,1765.891,463.7109,4519.91,5
26639.75,1571,6.717045,14848,3,41.58203,1765.891,467.3477,4516.273,5
26639.75,1571,6.549118,14848,3,41.58203,1765.895,467.7148,4515.902,5
26639.75,1571,6.717045,14848,3,41.58203,1765.895,470.4336,4513.184,5
26639.53,1571,8.108108,14848,15,41.58203,1765.902,472.2852,4511.324,5
26639.54,1572,9.090909,14816,15,41.58984,1765.902,478.5273,4505.074,5
26639.54,1571,8.340354,14816,4,41.58984,1766.031,479.7109,4503.762,5
26639.76,1571,8.64094,14816,5,41.58984,1766.031,473.7812,4509.691,5
26639.76,1571,7.118928,14816,4,41.58984,1766.031,472.2617,4511.211,5
26639.76,1571,7.005838,14848,4,41.58984,1766.031,476.5117,4506.961,5
26639.76,1570,6.945607,14848,4,41.59766,1766.031,472.8125,4510.652,5
26892.76,1571,6.795302,14848,4,41.59766,1766.031,473.6172,4509.848,5
26639.77,1572,8.033473,14816,5,41.59766,1766.031,473.1367,4510.328,5
26639.89,1572,8.823529,14816,4,41.60938,1766.215,484.6914,4498.578,5
26639.89,1572,9.022556,14848,6,41.60938,1766.215,482.1484,4501.121,5
26639.9,1571,8.535565,14848,4,41.61719,1766.207,483.3008,4499.969,5
26639.97,1571,7.750631999999999,14880,3,41.61719,1766.219,479.3828,4503.875,5
26645.84,1574,7.154882,14848,3,41.61719,1766.219,480.3633,4502.895,5
26644.12,1572,7.094595,14848,15,41.61719,1766.223,478.082,4505.172,5
26644.12,1572,7.076664,14848,20,41.61719,1766.223,480.0664,4503.188,5
26646.2,1573,7.179054,14848,4,41.625,1766.223,477.0859,4506.16,5
26642.15,1571,6.93153,14816,6,41.625,1766.223,482.3711,4500.875,5
26642.15,1571,6.835443,14816,5,41.625,1766.223,477.332,4505.914,5
26640.03,1571,7.58214,14816,4,41.63281,1766.215,474.3203,4508.926,5
26640.03,1571,7.082631,14784,4,41.63281,1766.223,479.0938,4504.145,5
26639.97,1571,7.124682,14816,4,41.63281,1766.227,480.8984,4502.336,5
26640.1,1571,6.864407,14848,4,41.63281,1766.227,481.7969,4501.438,5
26642.08,1572,7.088608,14848,4,41.63281,1766.227,480.9297,4502.305,5
26640.14,1571,6.627517,14848,4,41.63281,1766.23,479.6211,4503.609,5
26640.14,1571,6.728343,14848,3,41.64062,1766.23,476.418,4506.805,5
26640.14,1571,6.576728,14816,3,41.64062,1766.23,474.2188,4509.004,5
26640.17,1571,6.666667,14784,3,41.64062,1766.234,472.4414,4510.777,5
26640.29,1571,6.576728,14784,15,41.64062,1766.234,471.9492,4511.27,5
26640.29,1571,6.593407,14816,15,41.64062,1766.234,474.875,4508.344,5
26668.11,1571,6.402696,14816,4,41.65625,1766.234,471.8594,4511.344,5
26640.29,1571,6.565657,14816,5,41.65625,1766.234,475.7422,4507.461,5
26641.57,1571,6.47603,14784,4,41.65625,1766.234,475.7422,4507.461,5
26640.19,1571,6.890756,14784,5,41.65625,1766.238,473.5625,4509.637,5
26640.31,1571,6.711409,14816,4,41.65625,1766.238,476.6211,4506.578,5
26640.31,1571,6.688963,14816,4,41.66406,1766.238,474.1836,4509.008,5
26640.38,1571,6.884971,14816,4,41.66406,1766.242,476.0156,4507.172,5
26640.38,1572,8.64094,14816,4,41.66406,1766.242,477.6445,4505.543,5
26640.38,1571,8.326325,14784,4,41.66406,1766.246,479.7578,4503.426,5
26640.38,1571,8.508846,14784,6,41.69531,1766.246,477.1055,4506.047,5
26640.56,1571,8.312343,14816,3,41.69531,1766.246,471.7617,4511.391,5
26640.56,1571,8.801341,14816,3,41.69531,1766.25,476.2227,4506.926,5
26893.43,1572,8.466052,14784,3,41.69531,1766.25,478.9922,4504.156,5
26640.46,1571,8.786611,14784,17,41.69531,1766.25,478.5352,4504.613,5
26640.54,1571,8.953975,14720,4,41.70312,1766.469,481.6367,4501.285,5
26640.54,1571,7.130872,14752,4,41.70312,1766.473,483.7695,4499.148,5
26640.66,1571,7.101086,14752,4,41.70312,1766.473,478.6992,4504.219,5
26640.72,1572,7.124895,14752,6,41.70312,1766.473,477.5195,4505.398,5
26640.75,1572,7.407407,14784,5,41.70703,1767.41,481.8398,4500.137,5
26893.74,1575,7.251265,14752,4,41.71484,1767.508,477.4766,4504.395,5
26640.77,1572,7.354184,14752,5,41.71484,1767.512,469.1836,4512.684,5
26640.75,1572,7.010135,14752,5,41.71484,1767.512,467.2617,4514.605,5
26642.59,1573,7.347973,14784,4,41.71484,1767.512,470.4297,4511.438,5
26640.79,1573,8.84583,14784,5,41.71484,1767.512,470.9102,4510.957,5
26640.8,1572,9.167368,14784,3,41.72266,1767.512,479.7773,4502.082,5
26642.66,1573,8.544839,14816,3,41.72266,1767.512,478.9219,4502.938,5
26640.86,1572,8.629442,14816,4,41.72266,1767.516,476.1797,4505.676,5
26640.87,1572,8.382727,14816,4,41.72266,1767.516,474.793,4507.062,5
26640.87,1572,8.508846,14816,11,41.72266,1767.516,476.5078,4505.348,5
26640.98,1572,8.326325,14816,10,41.73047,1767.508,475.6602,4506.195,5
26641.0,1572,8.6661,14816,4,41.73047,1767.516,479.1992,4502.648,5
26641.0,1572,8.714044,14816,4,41.73047,1767.52,473.8164,4508.027,5
26641.0,1572,8.298052,14816,4,41.73047,1767.52,473.2461,4508.598,5
26641.0,1572,8.368555,14784,5,41.73047,1767.523,475.0859,4506.754,5
26640.91,1572,8.474576,14784,4,41.73828,1767.523,476.3594,4505.473,5
26641.03,1572,7.67285,14784,8,41.73828,1767.523,474.2969,4507.535,5
26641.03,1572,6.823926,14816,6,41.73828,1767.527,476.1484,4505.68,5
26642.75,1573,6.638655,14816,3,41.73828,1767.531,473.9062,4507.918,5
26641.03,1571,6.890756,14752,4,41.73828,1767.531,481.8008,4500.023,5
26641.03,1571,7.478992,14720,3,41.75391,1767.535,479.5078,4502.297,5
26889.98,1571,8.523207,14784,3,41.75781,1767.535,480.9648,4500.836,5
26641.15,1571,8.171862,14784,4,41.75781,1767.535,479.6562,4502.145,5
26641.16,1571,8.585859,14784,3,41.75781,1767.539,481.8086,4499.988,5
26643.89,1572,7.640638,14784,5,41.75781,1767.539,476.6602,4505.137,5
26647.91,1576,6.928214,14784,5,41.75781,1767.539,477.8438,4503.953,5
26761.54,1585,9.251472,14848,6,41.77344,1768.266,476.5625,4504.492,5
26763.3,1587,10.318792,14848,4,41.77344,1769.977,470.9453,4508.398,5
26763.77,1586,8.026756,14848,5,41.77344,1769.977,468.6953,4510.648,5
26734.96,1582,8.619247,14816,5,41.77344,1769.98,471.1836,4508.156,5
26748.87,1582,12.710438,14848,5,41.79688,1770.758,469.8828,4508.656,5
26753.87,1581,16.79389,14848,7,42.13281,1774.469,415.6484,4558.844,5
26759.06,1581,20.4953,14848,5,42.13281,1774.5,380.2148,4594.246,5
26759.7,1581,13.678845,14848,4,42.13281,1774.5,377.8672,4596.594,5
26774.12,1583,9.382925,14880,3,42.13281,1774.5,388.0898,4586.371,5
28117.18,1602,17.88136,14944,3,42.14062,1788.988,311.9844,4647.98,5
28846.06,1617,12.457627,14912,9,42.27344,1835.484,226.1289,4687.207,5
29043.18,1606,15.443038,14944,3,42.17578,1852.824,155.73438,4740.359,5
28847.23,1611,17.45363,14944,15,32.08594,1736.395,215.5391,4807.074,5
28855.95,1611,17.95953,14976,7,31.17188,1677.043,275.3633,4807.516,5
28928.29,1614,17.87521,14976,9,27.45312,1610.4805,296.25,4856.91,5
28930.74,1616,21.22241,15040,8,27.97656,1613.0117,239.5117,4910.594,5
29669.1,1617,21.71332,15008,5,28.24609,1615.125,164.25391,4983.469,5
28945.7,1617,21.69492,15072,8,28.39453,1616.8086,149.55469,4996.336,5
28946.0,1617,15.410669,15072,6,27.88672,1603.8984,216.6641,4942.645,5
28947.61,1617,14.770798,15040,6,28.04688,1604.2969,179.5156,4979.234,5
28946.91,1620,10.025489,15008,4,28.22656,1604.918,185.1602,4972.789,5
28965.72,1618,12.297182,14976,7,28.25781,1605.2344,178.1641,4979.438,5
29005.59,1618,28.47341,15040,14,28.3125,1609.4648,124.57031,5028.746,5
29015.53,1619,20.42918,15040,10,28.35547,1610.0664,127.64453,5025.027,5
29010.81,1618,15.332198,15040,9,26.125,1607.6602,119.91406,5037.395,5
29004.98,1618,7.360406,15040,3,26.13281,1607.75,119.08594,5038.125,5
29262.58,1618,7.718405,15040,5,26.13281,1607.7656,127.57422,5029.621,5
29046.57,1618,16.581197,15072,15,26.13281,1608.2031,163.40625,4993.352,5
29047.52,1618,16.992350000000002,15040,4,26.13281,1587.2891,169.1367,5008.535,5
29059.66,1619,10.406091,15040,4,26.13281,1587.293,152.66406,5025.004,5
28982.43,1614,15.136054,15008,6,26.14062,1587.3516,125.09375,5052.508,5
28983.52,1614,13.440406,15008,5,26.15234,1581.9219,110.60938,5072.41,5
28986.51,1615,8.151261,15008,4,26.17578,1581.875,115.88281,5067.16,5
29002.86,1614,13.355875,14976,7,26.17578,1559.1406,117.00391,5088.773,5
29003.94,1614,13.973064,14976,3,26.32422,1559.1328,111.80078,5093.836,5
29017.54,1617,8.571429,14944,3,26.32422,1559.1484,109.07031,5096.551,5
29033.23,1615,13.080169,14912,6,26.32422,1525.9961,147.11719,5091.656,5
29033.3,1615,15.656566,14944,5,26.32422,1525.9961,139.81641,5098.957,5
29039.12,1615,8.754209,14912,3,26.32422,1525.9961,136.32422,5102.449,5
29030.85,1614,14.588634,14912,5,22.53125,1491.8086,332.4883,4944.266,5
29030.8,1614,17.15976,14944,14,22.55078,1491.8086,328.4062,4948.328,5
29032.97,1615,10.606061,14944,13,22.55078,1491.8086,322.3359,4954.398,5
29031.04,1614,15.042017,14976,6,22.55469,1491.8086,309.0469,4967.684,5
29031.15,1614,17.10194,14944,4,22.55469,1491.8164,329.0273,4947.695,5
29220.73,1614,11.298482,14944,4,22.5625,1492.2773,330.5703,4945.684,5
29031.58,1614,13.164557,14976,5,22.57031,1492.2852,296.3359,4979.902,5
29086.79,1621,19.01944,14944,4,22.57031,1492.293,295.1016,4981.129,5
29088.73,1622,8.83095,14944,4,22.57031,1492.4219,298.3555,4977.746,5
29088.74,1620,13.463167,14976,6,22.57031,1492.4258,299.6758,4976.422,5
29088.57,1620,14.055885,14944,3,22.57031,1492.4336,293.6797,4982.41,5
29088.46,1621,11.111111,14944,3,22.57031,1492.5703,304.4648,4971.488,5
28414.87,1611,12.691652,14912,6,22.57812,1492.582,307.5,4968.434,5
28414.95,1611,13.640239,14976,3,22.71094,1492.6914,331.7305,4943.961,5
30434.45,1642,10.817717,14944,3,22.71094,1492.6641,322.7734,4952.945,5
31140.75,1654,19.65665,15008,13,22.74609,1493.2227,273.2109,5001.914,5
30123.91,1652,22.51712,14976,25,22.93359,1494.4766,423.7344,4849.949,5
30154.91,1652,23.09666,15072,17,22.80078,1490.1758,277.2773,5000.84,5
30173.2,1652,20.83333,15040,6,25.24219,1495.5039,225.6875,5044.66,5
30175.29,1652,21.00769,15040,9,25.35547,1501.8438,139.04688,5124.848,5
30181.22,1653,15.829787,15072,4,25.22656,1497.7812,175.9414,5092.145,5
30060.43,1646,18.13516,15072,4,25.25781,1495.5664,180.0703,5090.199,5
30058.32,1646,8.178752,15136,5,25.25781,1507.9219,165.55859,5092.355,5
30057.32,1659,8.087616,15136,4,25.25781,1507.9297,170.1055,5087.801,5
30310.31,1660,11.092437,15072,5,25.25781,1508.1016,181.9727,5075.762,5
30059.59,1659,12.195122,15072,5,25.29688,1508.2227,187.4297,5070.145,5
30059.62,1659,10.933558,15040,4,25.29688,1509.3203,183.6953,5072.781,5
30059.62,1659,11.551433,15040,4,25.30469,1509.2266,191.2891,5065.273,5
30064.39,1659,9.144295,15008,4,25.30469,1509.2266,192.5195,5064.043,5
30049.13,1660,10.579345,15008,17,25.30469,1509.2266,198.0859,5058.477,5
30051.37,1662,11.814346,15008,20,25.30469,1509.3516,204.2617,5052.176,5
30052.6,1660,10.367893,15008,5,25.30469,1509.3516,218.0586,5038.379,5
30099.76,1661,12.751678,14976,4,25.3125,1510.25,210.8555,5044.676,5
30067.47,1659,12.805392,15008,5,25.34375,1510.4219,193.3398,5061.988,5
30188.0,1670,14.079729,15040,4,25.34375,1506.8711,264.5977,4994.281,5
30052.66,1659,17.75148,15072,8,25.34375,1507.6914,266.5039,4991.555,5
30041.61,1658,9.64467,15104,5,25.35547,1507.7227,270.4922,4987.523,5
30041.61,1658,12.026913,15040,4,25.38672,1507.75,273.3711,4984.586,5
30052.86,1659,13.47936,15072,4,25.38672,1507.7656,266.5234,4991.418,5
30059.62,1658,16.90496,15072,7,25.38672,1508.082,241.4727,5016.152,5
30060.86,1661,23.14189,15072,5,25.39453,1508.1328,218.6055,5038.961,5
30060.0,1659,8.706678,15136,3,25.40234,1508.3828,246.832,5010.477,5
30114.7,1669,8.312343,15328,4,25.42188,1508.2305,231.6602,5025.781,5
30104.29,1665,11.993243,15296,25,28.66406,1524.1367,144.85547,5093.438,5
30119.9,1668,11.590525,15296,15,28.84375,1524.7852,159.01172,5078.453,5
30119.35,1668,13.333333,15296,10,29.53906,1526.7188,137.20312,5097.633,5
30095.46,1665,16.167665,15296,9,27.41797,1522.6055,174.4141,5066.656,5
30095.46,1665,23.88699,15296,4,27.44141,1522.7188,210.4727,5030.461,5
30086.91,1668,9.40678,15232,4,27.59766,1522.7578,225.0664,5015.672,5
30097.18,1666,8.868243,15264,4,27.59766,1522.7578,239.7461,5000.992,5
30098.18,1667,12.116041,15264,7,27.59766,1522.7422,221.4141,5019.34,5
30097.65,1664,18.26758,15264,4,27.78125,1523.543,224.043,5015.727,5
30097.86,1664,19.34932,15264,7,28.04688,1523.8164,229.1758,5010.055,5
30058.68,1659,19.38776,15136,4,28.05078,1523.6172,218.9336,5020.492,5
30058.7,1659,12.414966,15136,5,28.05078,1524.5508,231.8203,5006.672,5
30058.73,1659,12.701101,15136,5,28.05078,1524.5859,230.6055,5007.852,5
30048.98,1660,12.149533,15136,4,28.08984,1524.5547,228.7266,5009.723,5
30046.57,1659,12.393888,15136,4,28.12891,1524.5586,241.9141,4996.492,5
30048.33,1658,12.224109,15104,19,28.13672,1524.5586,240.4922,4997.906,5
29384.67,1648,12.319456,15008,4,28.13672,1524.5586,249.2773,4989.121,5
29382.24,1649,12.711864,15008,4,28.13672,1524.7812,248.0508,4990.125,5
29381.18,1649,12.711864,14976,4,28.13672,1524.5586,258.7188,4979.68,5
29371.46,1649,9.715243,14944,4,28.13672,1524.5625,252.7461,4985.648,5
29371.46,1649,10.970464,14976,4,28.13672,1524.5625,260.9062,4977.488,5
29376.22,1649,9.731544,14976,4,28.14453,1524.5625,262.7734,4975.613,5
29376.41,1649,11.18587,14976,6,28.14453,1524.5625,249.1875,4989.199,5
29381.18,1650,13.061917,14976,5,28.14453,1524.5664,270.9648,4967.418,5
29379.04,1649,13.282572,14976,10,28.16797,1524.543,243.3789,4995.004,5
29379.3,1649,15.989848,14944,5,28.16797,1524.5703,266.8008,4971.555,5
30112.26,1659,12.489451,14944,6,28.16797,1524.5742,263.9102,4974.441,5
30723.38,1669,12.026913,15040,9,28.17578,1526.9141,240.9844,4995.02,5
30791.35,1675,11.37321,15072,4,28.17578,1527.0039,231.8398,5004.074,5
31449.17,1684,18.87755,15040,6,16.86328,1334.4102,623.0469,4816.773,5
30933.46,1672,13.752122,15200,7,16.875,1335.1016,609.2266,4829.891,5
29095.94,1641,27.3497,15008,18,17.8125,1323.5781,373.957,5075.746,5
29115.27,1641,24.42553,14976,5,22.01562,1332.1562,564.3281,4872.594,5
29157.65,1641,16.9506,15008,5,22.31641,1342.5859,532.5391,4893.652,5
29164.65,1641,18.47733,15040,10,24.4375,1348.5938,499.3906,4918.672,5
29172.78,1641,13.49957,15008,4,24.60938,1348.9258,484.0703,4933.488,5
29188.57,1641,10.958904,15008,4,24.63281,1348.9531,492.4297,4925.078,5
29201.64,1641,21.64243,15008,5,24.66016,1349.6875,481.543,4935.203,5
29198.62,1641,13.356164,14976,4,24.67578,1349.7227,488.6211,4928.074,5
29201.11,1647,8.453085,14944,3,24.70703,1349.7812,506.0078,4910.598,5
29229.91,1641,8.368555,14976,6,24.70703,1349.7695,521.4844,4895.133,5
29229.48,1641,19.60784,14944,7,24.73438,1350.6094,554.2852,4861.465,5
29226.86,1641,10.659898,14944,3,24.73438,1350.8359,569.6953,4845.828,5
29223.97,1641,9.029536,14944,3,24.73438,1350.8359,581.2422,4834.281,5
29224.3,1641,10.441426,14944,5,24.73438,1350.8281,586.7227,4828.809,5
29221.24,1641,11.814346,14944,6,24.73438,1350.8711,571.3047,4844.184,5
29229.3,1642,10.21097,15008,4,24.74219,1350.875,579.3594,4836.117,5
29193.77,1641,11.129848,14976,6,24.75,1350.8789,583.1953,4832.27,5
29308.31,1647,14.710884,14976,5,24.75781,1351.0078,552.0508,4863.277,5
29244.18,1642,17.45763,14976,9,24.80469,1351.2383,529.6562,4885.395,5
29328.88,1641,18.45893,14976,6,24.80859,1351.3008,519.5391,4895.445,5
29318.19,1641,18.39662,14976,6,24.80859,1351.4414,429.6602,4985.184,5
29320.05,1642,15.287162,14976,4,24.8125,1351.457,430.5078,4984.316,5
29315.75,1641,7.376362,14944,6,24.8125,1351.4609,434.6797,4980.141,5
29315.09,1641,7.615063,14976,4,24.82031,1351.6172,444.4219,4970.234,5
29334.88,1642,12.301255,14976,4,24.82031,1351.7227,442.7109,4971.84,5
29340.61,1641,20.06745,14976,7,24.83594,1351.7891,417.8984,4996.57,5
29341.0,1641,21.23519,14976,3,24.86719,1351.9297,417.7148,4996.582,5
29339.76,1641,13.322091,14976,3,24.89062,1352.293,414.8164,4999.094,5
29327.67,1641,9.351306,15008,4,24.92969,1352.207,423.8008,4990.156,5
29324.34,1640,7.335582,15008,4,24.92969,1352.207,441.9531,4972.004,5
29331.02,1641,8.552075,15008,4,24.96094,1352.4023,439.1094,4974.621,5
29330.69,1641,9.191489,15008,5,24.96094,1352.6602,423.0547,4990.418,5
29332.7,1641,9.106383,14944,6,24.96094,1352.6602,432.625,4980.848,5
29342.27,1641,15.15411,14944,4,24.96094,1352.6875,410.8789,5002.566,5
29340.95,1641,10.79932,15008,4,24.98438,1352.6875,431.9062,4981.516,5
29336.93,1641,8.751062,14976,4,24.98438,1352.6875,426.1953,4987.227,5
29333.11,1641,12.180579,14976,4,25.34766,1356.0547,412.4922,4997.199,5
29334.89,1641,10.297872,14976,4,25.34766,1356.2266,429.6445,4979.875,5
29336.75,1644,11.5548,15040,4,25.34766,1356.2266,445.7578,4963.762,5
29334.96,1642,11.5548,15040,5,25.34766,1358.5547,440.5859,4966.605,5
29332.19,1642,9.044801,15072,6,25.35547,1358.5469,444.9414,4962.25,5
29393.81,1650,8.768971,15264,3,25.35547,1358.6328,447.4531,4959.652,5
29391.96,1648,18.41432,15232,6,25.58984,1375.1562,370.2812,5020.066,5
30149.47,1658,11.054422,15232,6,26.04297,1379.3867,362.0703,5023.594,5
29396.57,1649,12.627119,15200,8,26.24609,1379.3984,349.0586,5036.391,5
29384.98,1648,17.35468,15200,5,26.26953,1379.4219,372.7109,5012.691,5
29383.88,1648,9.090909,15200,16,26.39844,1379.4219,383.2188,5002.055,5
29643.49,1649,17.35817,15264,4,26.40234,1379.8828,505.6484,4879.16,5
29390.66,1648,10.15953,15264,5,26.40234,1379.8828,512.0781,4872.73,5
29380.87,1648,10.428932,15232,4,26.40234,1379.8828,509.9062,4874.902,5
29383.97,1652,9.312081,15200,4,26.41016,1379.8828,520.3477,4864.453,5
29380.88,1648,10.765349,15200,5,26.41016,1379.8984,523.9258,4860.859,5
29347.02,1647,10.747271,15072,3,26.41016,1379.8984,524.3125,4860.473,5
29344.86,1645,8.347245,15040,3,26.41016,1380.2734,539.7695,4844.641,5
29352.82,1644,6.992418,15040,4,26.41016,1380.2891,541.3633,4843.031,5
28668.85,1632,7.191201,14976,4,26.41797,1380.2852,537.4922,4846.898,5
28903.93,1631,8.877722,15008,13,26.43359,1380.2695,551.6055,4832.785,5
28672.45,1631,13.674497,15008,14,26.44922,1380.2891,543.6992,4840.656,5
28662.66,1631,12.299916,15008,4,26.44922,1380.293,547.9023,4836.449,5
28658.62,1631,11.962932,15008,7,26.44922,1380.293,553.0273,4831.324,5
28658.62,1632,10.913706,15008,4,26.44922,1380.3711,563.1445,4821.129,5
28658.62,1631,9.519798,15040,5,26.44922,1380.375,566.7109,4817.559,5
28655.85,1631,11.496196,15040,4,26.45703,1380.3633,566.7383,4817.535,5
28695.49,1637,10.297872,15072,5,26.45703,1380.3633,564.9648,4819.309,5
28709.94,1638,21.97615,15200,4,28.12109,1380.9336,522.0039,4860.035,5
28716.11,1638,9.906859,15200,6,28.12109,1380.9414,510.6133,4871.418,5
28716.11,1638,10.162254,15168,4,28.12109,1380.9414,518.2578,4863.773,5
28715.99,1638,7.888041,15168,3,28.12891,1380.9414,512.1641,4869.859,5
28705.4,1638,8.312129,15232,3,28.12891,1381.0664,534.0859,4847.812,5
28707.53,1638,9.221658,15168,6,28.12891,1381.0664,534.0508,4847.848,5
28709.23,1639,10.338983,15104,14,28.13672,1381.1641,538.7109,4843.082,5
28743.59,1643,9.745763,15136,14,28.20312,1381.4141,542.0195,4839.457,5
28750.27,1646,10.762712,15200,5,28.71484,1382.9336,522.0195,4857.426,5
28696.68,1638,14.650767,15072,8,28.76172,1423.4297,482.6406,4856.262,5
28692.01,1634,20.57823,15040,9,28.95312,1425.2578,466.8438,4870.039,5
28698.71,1634,20.32313,15040,6,28.97656,1425.4297,452.7695,4883.918,5
28782.2,1644,11.789652,15072,5,28.98047,1425.6328,470.207,4866.273,5
28625.59,1634,11.914894,15072,7,28.98047,1425.6328,476.625,4859.855,5
28626.56,1634,21.10638,15072,5,28.98828,1427.3555,472.5586,4862.191,5
28874.52,1634,12.121212,15072,4,29.125,1438.5352,459.3984,4864.035,5
28620.9,1633,8.298407,15072,4,29.40625,1438.7461,464.7852,4858.156,5
28622.92,1633,10.726351,15072,6,29.41406,1438.9375,465.7578,4856.984,5
28621.64,1633,21.74281,15072,14,29.41406,1447.9922,449.2773,4864.41,5
28621.66,1634,19.59459,15040,4,30.05078,1455.0508,424.0117,4881.98,5
28621.67,1633,13.02521,15040,22,30.05078,1465.293,401.4727,4894.277,5
28625.82,1634,11.279461,15040,17,30.05859,1466.0273,397.3867,4897.621,5
28625.82,1634,9.907641,15008,4,30.07031,1466.043,391.7031,4903.277,5
28625.49,1634,10.016835,15008,6,30.09766,1466.043,391.0742,4903.879,5
28625.57,1634,13.937867,15008,4,30.09766,1469.0742,366.8672,4925.055,5
28633.44,1633,12.764159,15008,5,30.23828,1469.3672,358.2539,4933.234,5
28634.6,1633,17.62712,15008,4,30.375,1470.0664,327.7656,4962.887,5
28636.45,1636,13.021277,15008,4,30.51562,1470.0742,328.2031,4962.301,5
28634.79,1634,12.108383,14976,6,30.52734,1470.1445,333.1406,4957.281,5
28625.07,1633,12.331081,14976,5,30.53125,1472.3828,334.8633,4953.316,5
28724.37,1633,13.225256,14976,4,30.55859,1472.7969,348.5273,4939.211,5
28680.37,1634,14.053128,14976,9,30.56641,1472.8164,344.8086,4942.902,5
28682.45,1633,15.852614,14976,5,30.56641,1472.9492,354.5156,4933.062,5
28681.66,1634,13.281919,15008,5,30.56641,1472.9492,358.4727,4929.105,5
28679.68,1633,12.596401,14976,17,30.56641,1472.9727,352.3984,4935.156,5
29365.72,1643,17.17949,14976,18,30.60547,1473.0273,340.3008,4947.16,5
29368.8,1644,15.136054,15008,6,30.62109,1473.1133,305.9062,4981.453,5
29367.07,1643,27.63605,15040,9,30.63672,1473.1992,283.9844,5003.273,5
29369.43,1643,13.321947,15040,5,30.63672,1473.4453,284.6562,5002.355,5
29360.45,1645,11.935209,15040,4,30.65234,1473.5156,276.2969,5010.629,5
