object_detection_mem.committed_Committed_AS,object_detection_system.active_processes_active,object_detection_system.cpu_user,object_detection_system.file_nr_used_used,object_detection_system.processes_running,object_detection_system.ram_buffers,object_detection_system.ram_cached,object_detection_system.ram_free,object_detection_system.ram_used,Target
22244.84,1656,7.376362,15020,2,52.77344,1899.965,911.4336,3926.926,0
22244.84,1656,7.621441,15084,2,52.78125,1899.965,908.6094,3929.742,0
22244.85,1656,6.599833,15084,1,52.78125,1899.965,906.9844,3931.367,0
22244.86,1656,6.281407,15084,1,52.78125,1899.965,906.1953,3932.156,0
22247.77,1656,6.365159,15084,1,52.78125,1899.969,906.0859,3932.262,0
22581.75,1662,5.956376,15084,3,52.78125,1899.969,897.7656,3940.582,0
22244.72,1656,5.956376,15052,2,52.80469,1899.969,908.8555,3929.469,0
22243.54,1656,5.843072,15052,2,52.80859,1899.98,906.5625,3931.746,0
22245.77,1657,5.961377,15052,2,52.80859,1899.984,905.9062,3932.398,0
22244.78,1656,5.564924,15052,1,52.80859,1899.984,899.3945,3938.91,0
22244.72,1656,6.734007,15052,2,52.80859,1899.984,905.3125,3932.992,0
22278.07,1660,16.148024,15052,3,52.81641,1899.98,854.5156,3983.785,0
22276.35,1659,7.04698,15052,3,52.83203,1899.984,850.875,3987.406,0
22273.29,1659,7.394958,15052,1,52.83203,1899.984,856.5,3981.781,0
22276.3,1661,9.443508,15052,2,52.83203,1900.0,849.5508,3988.715,0
22256.52,1661,7.841484,15052,2,52.84766,1899.988,851.8594,3986.402,0
22258.22,1662,7.58214,15020,2,52.84766,1900.004,848.6289,3989.617,0
22250.26,1661,7.070707,15052,1,52.84766,1900.004,858.6328,3979.613,0
22250.26,1661,6.486942,15020,1,52.84766,1900.004,866.1758,3972.07,0
22497.12,1662,5.620805,15020,2,52.84766,1900.004,863.6641,3974.582,0
22268.19,1661,6.375839,15020,1,52.84766,1900.004,843.8398,3994.406,0
22268.19,1661,6.129303,15052,1,52.86328,1900.004,841.4727,3996.758,0
22275.41,1662,7.220823,15116,3,52.86328,1900.004,841.0938,3997.137,0
22255.59,1661,7.388749,15116,1,52.86328,1900.004,848.2539,3989.977,0
22253.43,1661,7.556675,15084,1,52.86328,1900.004,842.1797,3996.051,0
22252.16,1662,7.190635,15084,2,52.86328,1900.004,846.8789,3991.352,0
22250.17,1661,7.107023,15052,1,52.86328,1900.004,853.9141,3984.316,0
22247.08,1659,5.783738,15084,1,52.87891,1900.008,860.1523,3978.059,0
22254.51,1661,7.041073,15084,2,52.87891,1900.008,855.2969,3982.914,0
22252.4,1658,10.327456,15084,1,52.87891,1900.008,849.1914,3989.02,0
22250.28,1658,6.365159,15052,1,52.89453,1900.008,852.8438,3985.352,0
22282.46,1658,6.884971,15052,3,52.89453,1900.008,858.9492,3979.246,0
22246.8,1657,7.304786,15020,1,52.89453,1900.008,861.0,3977.195,0
22246.8,1657,7.041073,14988,1,52.89453,1900.008,860.0117,3978.184,0
22246.7,1657,6.700168,14988,1,52.89453,1900.008,862.5117,3975.684,0
22246.71,1657,7.029289,15020,1,52.90234,1900.008,862.2031,3975.984,0
22246.71,1657,6.9747900000000005,14988,1,52.91797,1900.008,864.1719,3974.0,0
22246.71,1657,12.605042,15020,1,52.92578,1900.012,919.9062,3918.254,0
22246.76,1657,12.363331,15020,1,52.92578,1900.023,916.5859,3921.562,0
22498.7,1658,5.714286,15052,3,52.92578,1900.031,915.0586,3923.082,0
22246.76,1657,5.872483,15052,1,52.92578,1900.031,915.9688,3922.172,0
22246.76,1657,5.976431,15020,2,52.92578,1900.043,915.4688,3922.66,0
22498.71,1658,5.457599,15020,2,52.93359,1900.043,907.6562,3930.465,0
22246.77,1657,7.220823,15020,1,52.93359,1900.043,913.6016,3924.52,0
22246.77,1657,7.472712,14988,1,52.93359,1900.043,912.7852,3925.336,0
22498.72,1658,7.388749,14988,2,52.94141,1900.043,913.8477,3924.266,0
22246.78,1657,7.472712,14988,1,52.94141,1900.043,915.1641,3922.949,0
22245.96,1656,6.443515,14988,1,52.95703,1900.043,913.0195,3925.078,0
22497.91,1657,5.778894,15020,2,52.95703,1900.043,921.6289,3916.469,0
22245.96,1656,6.108787,15020,1,52.95703,1900.043,924.5,3913.598,0
22245.96,1656,5.956376,14988,1,52.95703,1900.043,915.4531,3922.645,0
22247.69,1657,6.700168,14988,2,52.95703,1900.043,922.1484,3915.949,0
22245.97,1656,7.323232,14988,1,52.96484,1900.043,922.5977,3915.492,0
22245.97,1656,7.232969,14988,1,52.96484,1900.047,921.2148,3916.871,0
22245.87,1656,7.166948,14988,1,52.96484,1900.047,927.168,3910.918,0
22245.88,1656,6.213266,14988,1,52.96484,1900.047,922.6602,3915.426,0
22252.89,1656,5.798319,14988,1,52.96484,1900.047,895.1367,3942.949,0
22252.89,1656,5.443886,15020,1,52.96484,1900.047,895.6641,3942.422,0
22249.84,1656,5.620805,15020,1,52.97266,1900.047,897.4961,3940.582,0
22249.84,1656,6.244726,15052,1,52.97266,1900.047,897.0312,3941.047,0
22249.84,1656,7.052897,15052,1,52.97266,1900.047,897.3477,3940.73,0
22249.84,1656,7.317073,15116,1,52.98047,1900.047,898.6445,3939.426,0
22251.8,1657,7.239057,15052,2,52.98047,1900.047,896.8125,3941.258,0
22249.84,1656,6.197655,15020,1,52.98047,1900.047,896.1094,3941.961,0
22249.86,1656,5.536913,15052,2,52.98047,1900.047,897.625,3940.445,0
22249.88,1656,5.877414,15020,1,52.98047,1900.047,900.7109,3937.359,0
22249.88,1656,6.197655,15020,1,52.98828,1900.051,904.8711,3933.188,0
22247.88,1656,6.616415,15020,1,52.98828,1900.059,909.1641,3928.887,0
22249.95,1656,7.460184,15052,1,53.0,1900.051,905.4336,3932.613,0
22249.95,1656,7.304786,15052,1,53.0,1900.051,905.5117,3932.535,0
22249.95,1656,7.38255,15020,1,53.0,1900.051,902.3594,3935.688,0
22501.89,1657,7.388749,15020,2,53.01562,1900.051,902.0898,3935.941,0
22249.89,1656,7.29254,15020,1,53.01562,1900.051,902.9375,3935.094,0
22249.89,1656,7.298658,15020,2,53.01562,1900.051,902.0742,3935.957,0
22249.89,1656,7.20268,15020,1,53.01562,1900.051,901.5234,3936.508,0
22255.28,1656,13.338926,15020,1,53.01562,1900.051,893.6875,3944.344,0
22255.28,1656,5.872483,15020,1,53.01562,1900.051,888.0312,3950.0,0
22257.17,1657,5.971405,15020,1,53.02344,1900.051,893.4844,3944.539,0
22257.17,1657,5.536913,15020,1,53.02344,1900.051,893.4766,3944.547,0
22253.91,1657,5.867561,15020,1,53.02344,1900.051,897.2266,3940.797,0
22249.94,1656,6.649832,15020,1,53.02344,1900.051,894.5469,3943.477,0
22249.94,1656,7.16091,15020,1,53.02344,1900.051,898.4844,3939.539,0
22249.94,1657,7.317073,15020,2,53.03125,1900.051,895.4961,3942.52,0
22249.88,1656,11.973019,15020,1,53.03125,1900.051,912.0703,3925.945,0
22249.84,1656,10.168067,15052,1,53.03125,1900.051,911.1992,3926.816,0
22249.84,1656,5.728728,15052,1,53.03125,1900.051,912.4844,3925.531,0
22249.9,1656,5.956376,15052,1,53.03125,1900.051,912.2773,3925.738,0
22249.9,1656,5.971405,15052,1,53.03906,1900.051,914.1992,3923.809,0
22249.9,1656,7.214765,15020,1,53.03906,1900.051,912.2148,3925.793,0
22249.91,1656,7.208718,15020,1,53.03906,1900.051,920.2422,3917.766,0
22249.91,1656,7.472712,15052,1,53.05469,1900.051,917.7188,3920.273,0
22251.63,1657,7.472712,15052,2,53.05469,1900.051,917.2109,3920.781,0
22249.91,1656,7.472712,15020,1,53.05469,1900.051,917.1562,3920.836,0
22253.97,1657,7.634228,14988,1,53.05469,1900.051,922.5117,3915.48,0
22253.99,1657,7.298658,14988,1,53.05469,1900.051,920.0547,3917.938,0
22253.95,1657,7.491582,14988,3,53.0625,1900.055,918.5859,3919.395,0
22249.94,1656,6.761269,14988,2,53.0625,1900.055,918.6367,3919.344,0
22249.96,1655,5.714286,14988,1,53.0625,1900.055,925.1953,3912.785,0
22250.0,1655,5.783738,15020,1,53.0625,1900.055,924.5273,3913.453,0
22250.0,1655,6.129303,14988,1,53.0625,1900.055,922.5117,3915.469,0
22501.95,1656,5.457599,14988,2,53.0625,1900.055,922.1094,3915.871,0
22250.0,1655,5.921601,15020,1,53.07031,1900.055,911.8125,3926.16,0
22250.0,1655,5.620805,15052,1,53.07031,1900.066,912.5195,3925.441,0
22501.95,1656,5.466779,15052,2,53.07031,1900.066,916.332,3921.629,0
22249.97,1655,5.630252,15052,1,53.07031,1900.066,915.0039,3922.957,0
22249.97,1656,5.466779,15052,1,53.07031,1900.176,919.0469,3918.805,0
22251.68,1657,5.783738,15084,2,53.07812,1900.066,917.8672,3920.086,0
22254.0,1657,5.634987,15020,1,53.07812,1900.066,925.2891,3912.664,0
22254.0,1657,5.699916,15052,1,53.07812,1900.066,918.6484,3919.305,0
22254.0,1657,5.882353,15084,1,53.09375,1900.109,918.1172,3919.777,0
22254.41,1656,6.465155,15052,1,53.09375,1900.109,910.7227,3927.172,0
22254.41,1656,6.208054,15084,1,53.09375,1900.109,907.2422,3930.652,0
22251.34,1656,6.119028,15052,1,53.09375,1900.109,907.8359,3930.059,0
22251.34,1656,5.867561,15020,1,53.09375,1900.109,912.5938,3925.301,0
22250.03,1656,6.119028,15052,1,53.10156,1900.109,914.9336,3922.953,0
22250.03,1656,6.349206,15084,1,53.10156,1900.109,911.6758,3926.211,0
22254.81,1657,6.286672,15084,2,53.10156,1900.109,909.3203,3928.566,0
22253.02,1655,5.956376,15052,1,53.10156,1900.109,908.4492,3929.438,0
22249.96,1655,5.936455,15052,1,53.10156,1900.109,909.9727,3927.914,0
22245.84,1656,10.887772,15052,2,53.10938,1900.102,911.6758,3926.211,0
22243.99,1655,5.961377,15052,1,53.14062,1900.328,912.2266,3925.402,0
22373.15,1665,7.413648,15052,3,53.14062,1900.328,909.5469,3928.082,0
22245.71,1656,7.731092,14988,2,53.14062,1900.328,912.3438,3925.285,0
22243.99,1655,7.041073,15020,1,53.14062,1900.328,908.582,3929.047,0
22243.95,1655,6.867672,15020,1,53.14062,1900.332,912.8242,3924.801,0
22243.97,1655,5.457599,15020,1,53.14844,1900.332,914.9258,3922.691,0
22245.97,1655,5.8873,14988,3,53.15625,1900.332,912.9375,3924.672,0
22243.97,1655,5.723906,14988,1,53.15625,1900.332,911.3203,3926.289,0
22245.93,1656,5.719092,15020,2,53.15625,1900.332,912.793,3924.816,0
22244.08,1655,7.118928,15020,1,53.16016,1900.344,907.7773,3929.816,0
22244.08,1655,7.556675,14988,1,53.16016,1900.344,909.0273,3928.566,0
22244.69,1657,7.20268,15020,3,53.16797,1900.344,907.8594,3929.727,0
22244.08,1655,7.466443,15052,1,53.18359,1900.344,915.9609,3921.609,0
22244.08,1655,6.197655,15084,1,53.18359,1900.344,916.875,3920.695,0
22244.09,1655,6.265664,15084,1,53.19141,1900.344,916.3789,3921.184,0
22244.05,1655,6.432749,15052,1,53.19141,1900.344,915.7109,3921.852,0
22244.05,1655,6.359833,15084,1,53.19141,1900.344,916.3359,3921.227,0
22244.07,1655,7.370184,15052,1,53.19141,1900.344,915.1523,3922.41,0
22244.07,1655,7.196653,15052,1,53.19141,1900.344,910.8008,3926.762,0
22244.07,1655,7.58214,15052,1,53.19141,1900.344,911.3242,3926.238,0
22244.11,1655,7.220823,15084,1,53.19922,1900.344,915.8555,3921.699,0
22244.12,1655,6.521739,15084,1,53.19922,1900.344,914.6953,3922.859,0
22244.12,1655,5.550883,15084,1,53.19922,1900.344,914.9766,3922.578,0
22244.12,1655,5.546218,15084,1,53.19922,1900.344,914.5,3923.055,0
22244.12,1655,5.550883,15116,1,53.19922,1900.344,917.2539,3920.301,0
22244.12,1655,6.543624,15116,1,53.20703,1900.344,916.9492,3920.598,0
22244.13,1655,6.867672,15084,1,53.20703,1900.344,918.4531,3919.094,0
22244.13,1655,6.711409,15084,1,53.20703,1900.344,918.2148,3919.332,0
22245.86,1656,7.058824,15084,2,53.20703,1900.344,917.3594,3920.188,0
22244.14,1655,6.734007,15084,1,53.20703,1900.344,916.6602,3920.887,0
22244.14,1655,7.220823,15052,1,53.22266,1900.344,913.875,3923.656,0
22244.14,1655,6.890756,15052,1,53.22266,1900.344,913.6719,3923.859,0
22244.14,1655,7.737595,15020,1,53.22266,1900.344,950.0977,3887.434,0
22244.15,1655,7.627829,14988,1,53.22266,1900.348,953.0352,3884.492,0
22244.15,1655,7.214765,15020,1,53.22266,1900.348,955.0859,3882.441,0
22244.15,1655,7.226891,15020,1,53.23047,1900.348,952.5781,3884.941,0
22245.84,1656,7.905803,15052,2,53.23047,1900.348,957.7539,3879.766,0
22244.0,1655,6.616415,15052,1,53.23047,1900.348,954.8828,3882.637,0
22244.05,1655,6.521739,15052,1,53.23047,1900.348,951.9023,3885.617,0
22245.89,1656,6.438127,15052,2,53.23047,1900.348,948.6602,3888.859,0
22244.05,1655,6.113903,15084,1,53.23828,1900.348,950.5977,3886.914,0
22244.05,1655,6.05042,15052,1,53.23828,1900.348,951.6484,3885.863,0
22242.05,1655,6.129303,15052,1,53.23828,1900.359,954.6484,3882.852,0
22248.07,1656,5.788591,15052,1,53.23828,1900.359,948.9102,3888.59,0
22248.07,1656,6.065712,15084,1,53.23828,1900.359,946.3906,3891.109,0
22248.07,1656,6.149958,15052,2,53.24609,1900.359,947.5469,3889.945,0
22244.06,1655,7.220823,15052,1,53.25391,1900.359,951.9453,3885.539,0
22246.15,1655,10.21097,15052,1,53.25391,1900.363,959.707,3877.773,0
22248.14,1656,7.364017,15084,2,53.25391,1900.375,953.8398,3883.629,0
22244.03,1655,6.968934,15020,1,53.25391,1900.375,952.9805,3884.488,0
22244.04,1655,7.058824,15052,1,53.25391,1900.375,953.4648,3884.004,0
22244.04,1655,6.968934,15052,1,53.26172,1900.375,952.793,3884.668,0
22244.04,1655,7.226891,15052,1,53.26172,1900.375,951.9375,3885.523,0
22244.05,1655,7.232969,15020,1,53.26172,1900.375,954.582,3882.879,0
22244.05,1655,7.214765,15020,1,53.26172,1900.375,953.9336,3883.527,0
22244.05,1655,6.812447,15052,1,53.26172,1900.375,954.1602,3883.301,0
22245.13,1656,7.808564,15052,2,53.26953,1900.375,952.7773,3884.676,0
22240.09,1655,7.485282,15052,1,53.27734,1900.43,955.293,3882.098,0
22240.05,1655,7.795474,15052,1,53.29297,1900.43,948.6836,3888.691,0
22491.37,1661,7.298658,15052,5,53.29297,1900.43,952.0117,3885.363,0
22241.21,1655,7.29254,15020,2,53.29297,1900.43,953.5312,3883.844,0
22240.07,1655,7.634228,15020,1,53.29297,1900.43,955.8477,3881.527,0
22240.11,1655,6.255213,15020,1,53.29297,1900.434,956.0469,3881.324,0
22240.11,1655,5.862647,15020,2,53.30078,1900.434,953.0898,3884.273,0
22240.11,1655,5.783738,15020,1,53.30078,1900.434,952.5391,3884.824,0
22270.17,1655,6.108787,15020,1,53.30078,1900.434,956.5898,3880.773,0
22240.12,1655,7.124895,15052,1,53.30078,1900.434,958.0117,3879.352,0
22240.12,1655,6.986532,15052,1,53.30078,1900.434,956.0938,3881.27,0
22240.18,1655,7.058824,15052,1,53.30859,1900.434,955.0742,3882.281,0
22240.08,1655,7.640638,15052,1,53.30859,1900.438,955.4648,3881.887,0
22241.8,1656,6.795302,15020,2,53.3125,1900.434,953.9531,3883.398,0
22240.11,1656,6.543624,14988,1,53.32031,1900.449,951.4844,3885.844,0
22240.11,1656,6.801008,14988,1,53.33594,1900.449,951.5547,3885.758,0
22241.89,1657,6.902357,14988,2,53.33594,1900.449,955.2461,3882.066,0
22240.17,1656,6.291946,14988,1,53.33594,1900.449,954.7422,3882.57,0
22240.17,1656,5.733558,15020,1,53.33594,1900.449,960.1992,3877.113,0
22241.68,1657,5.546218,15020,2,53.33594,1900.449,960.8281,3876.484,0
22240.17,1656,5.882353,15020,1,53.33594,1900.449,960.1953,3877.117,0
22240.17,1656,6.465155,14988,1,53.33594,1900.449,962.1094,3875.203,0
22241.89,1657,7.310924,14988,2,53.34375,1900.449,962.0977,3875.207,0
22240.14,1656,7.537688,14988,1,53.34375,1900.449,957.6289,3879.676,0
22240.14,1656,7.731092,14956,1,53.34375,1900.449,957.0508,3880.254,0
22240.14,1656,6.605351,14956,1,53.34375,1900.449,954.5898,3882.715,0
22240.15,1656,5.788591,14988,1,53.34375,1900.449,955.9102,3881.395,0
22240.15,1656,6.020067,14988,1,53.34375,1900.449,952.4609,3884.844,0
22240.15,1656,6.09858,15020,1,53.35156,1900.449,955.457,3881.84,0
22240.2,1655,5.867561,15052,1,53.35156,1900.449,954.4414,3882.855,0
22240.2,1655,5.714286,14988,1,53.35156,1900.449,949.6289,3887.668,0
22492.14,1656,5.602007,14988,4,53.35156,1900.449,947.0742,3890.223,0
22240.2,1655,5.872483,15020,2,53.35156,1900.449,947.4336,3889.863,0
22240.2,1655,5.89722,15020,1,53.36719,1900.449,947.1562,3890.125,0
22242.08,1656,7.142857,15020,2,53.36719,1900.449,952.9492,3884.332,0
22240.1,1655,6.711409,15020,1,53.36719,1900.453,949.9961,3887.281,0
22240.1,1655,7.130872,15020,1,53.36719,1900.453,955.7109,3881.566,0
22240.1,1655,6.867672,15052,1,53.36719,1900.453,955.2305,3882.047,0
22240.1,1655,6.890756,15020,1,53.375,1900.453,961.0547,3876.215,0
22242.07,1656,7.239057,15020,2,53.375,1900.453,958.9492,3878.32,0
22240.1,1655,6.9747900000000005,15052,1,53.375,1900.453,962.8477,3874.422,0
22240.11,1655,6.789606,15052,1,53.375,1900.453,962.6797,3874.59,0
22270.16,1655,7.058824,15052,2,53.375,1900.453,959.0547,3878.215,0
22240.11,1655,7.058824,15052,1,53.375,1900.453,956.6602,3880.609,0
22240.11,1655,7.388749,15020,1,53.38281,1900.453,956.5742,3880.688,0
22244.09,1657,7.310924,15020,1,53.38281,1900.453,954.8047,3882.457,0
22244.09,1657,7.478992,14988,1,53.38281,1900.465,953.2109,3884.039,0
22244.14,1659,7.788945,14988,2,53.38281,1900.465,954.0156,3883.234,0
22240.13,1656,7.466443,14988,1,53.38281,1900.465,957.0312,3880.219,0
22240.13,1656,7.640638,14988,1,53.39062,1900.465,955.4648,3881.777,0
22492.14,1657,8.549873999999999,14988,2,53.39062,1900.465,955.1797,3882.062,0
22240.2,1656,6.890756,14988,1,53.39062,1900.465,951.5742,3885.668,0
22240.14,1656,7.808564,15020,1,53.39062,1900.465,954.1992,3883.043,0
22240.14,1656,7.13686,14988,1,53.39062,1900.465,957.2461,3879.996,0
22240.14,1656,6.919831,15020,1,53.39844,1900.465,960.2969,3876.938,0
22242.13,1657,7.06476,15020,2,53.39844,1900.465,959.9648,3877.27,0
22240.05,1656,7.130872,14988,1,53.39844,1900.465,962.5547,3874.68,0
22240.06,1656,6.884971,15020,1,53.40625,1900.402,959.6094,3877.68,0
22333.5,1663,6.711409,15020,3,53.40625,1900.402,954.8516,3882.438,0
22253.14,1656,9.045226,14956,1,53.40625,1900.402,921.9883,3915.301,0
22257.16,1657,7.06476,14988,1,53.40625,1900.406,918.0664,3919.219,0
22254.09,1656,7.335582,14956,1,53.44531,1900.406,926.0586,3911.188,0
22254.1,1656,7.298658,14956,1,53.45312,1900.406,920.6484,3916.59,0
22250.09,1655,6.728343,14988,1,53.45312,1900.41,916.1992,3921.035,0
22253.36,1655,6.9747900000000005,14988,1,53.45312,1900.41,914.5273,3922.707,0
22253.41,1656,7.634228,14988,1,53.45312,1900.41,915.4648,3921.77,0
22263.18,1657,13.338926,14988,2,53.45312,1900.41,897.3555,3939.879,0
22261.46,1657,6.108787,14988,1,53.46094,1900.41,899.9453,3937.281,0
22250.34,1656,6.124161,14956,1,53.46094,1900.41,907.9297,3929.297,0
22280.39,1657,6.291946,14956,3,53.46094,1900.473,900.3008,3936.863,0
22250.34,1656,6.850459,14988,1,53.46094,1900.473,901.3711,3935.793,0
22254.4,1659,7.795474,14988,1,53.46094,1900.469,899.3359,3937.832,0
22256.12,1660,7.214765,15020,2,53.46875,1900.469,899.6641,3937.496,0
22254.4,1659,6.9747900000000005,15020,2,53.46875,1900.469,896.8008,3940.359,0
22250.4,1658,6.795302,15020,1,53.46875,1900.48,900.3789,3936.77,0
22250.4,1658,5.527638,15020,1,53.46875,1900.48,906.7578,3930.391,0
22250.4,1658,5.798319,15052,1,53.48438,1900.484,907.9609,3929.168,0
22251.13,1659,6.386555,15052,1,53.5,1900.5,910.9805,3926.117,0
22252.98,1660,5.976431,15052,2,53.5,1900.496,909.0547,3928.047,0
22274.14,1659,7.16091,15052,2,53.5,1900.496,891.9023,3945.199,0
22286.83,1659,7.859532,15084,1,53.5,1900.5,871.4414,3965.656,0
22286.83,1659,6.884971,15084,1,53.5,1900.5,874.5703,3962.527,0
22286.84,1658,6.649832,15084,1,53.5,1900.5,873.2383,3963.859,0
22286.89,1658,5.654008,15084,1,53.50781,1900.5,877.8516,3959.238,0
22256.23,1656,5.462185,15116,1,53.50781,1900.5,904.2305,3932.859,0
22256.23,1656,5.728728,15084,1,53.50781,1900.5,905.25,3931.84,0
22256.23,1656,5.808081,15052,1,53.50781,1900.5,897.0664,3940.023,0
22256.24,1656,7.226891,15084,1,53.51562,1900.5,893.3398,3943.742,0
22251.05,1656,7.310924,15052,1,53.51562,1900.5,897.043,3940.039,0
22251.13,1656,7.821699,15052,1,53.51562,1900.5,909.7891,3927.293,0
22251.13,1656,7.298658,15052,1,53.51562,1900.5,910.7422,3926.34,0
22251.13,1656,7.544007,15052,1,53.51562,1900.5,915.082,3922.0,0
22252.86,1657,7.376362,15084,2,53.51562,1900.504,911.793,3925.285,0
22251.13,1656,7.795474,15052,1,53.52344,1900.496,913.2695,3923.809,0
22251.13,1656,7.38255,15084,1,53.52344,1900.504,912.7695,3924.301,0
22251.14,1656,7.232969,15052,1,53.52344,1900.504,908.1445,3928.926,0
22251.2,1656,6.890756,15052,1,53.53906,1900.504,905.4336,3931.621,0
22251.2,1656,7.485282,15020,1,53.53906,1900.504,910.3086,3926.746,0
22251.2,1656,6.951424,15020,1,53.53906,1900.504,910.8555,3926.199,0
22251.16,1656,5.971405,15052,1,53.53906,1900.504,909.8945,3927.16,0
22251.17,1656,5.709488,15084,1,53.53906,1900.504,903.7539,3933.301,0
22251.16,1656,5.630252,15084,1,53.54688,1900.496,912.9648,3924.09,0
22251.17,1656,5.448449,15084,1,53.54688,1900.504,913.0234,3924.023,0
22251.17,1656,6.532663,15084,1,53.54688,1900.504,917.1367,3919.91,0
22251.17,1656,6.795302,15084,1,53.54688,1900.504,918.8789,3918.168,0
22251.17,1656,7.148865,15020,1,53.54688,1900.504,924.3125,3912.734,0
22252.89,1657,6.9747900000000005,15020,2,53.55469,1900.516,922.707,3914.32,0
22250.36,1655,7.226891,15052,1,53.57031,1900.504,920.2812,3916.742,0
22250.36,1655,6.963087,15052,1,53.57031,1900.504,917.4766,3919.547,0
22250.36,1655,6.717045,15084,1,53.58594,1900.504,920.0938,3916.914,0
22250.33,1655,7.124895,15084,1,53.58594,1900.504,920.3711,3916.637,0
22250.33,1655,7.544007,15052,1,53.58594,1900.504,917.2812,3919.727,0
22250.33,1655,7.563025,15052,1,53.58594,1900.504,919.5781,3917.43,0
22354.35,1662,7.615063,15052,2,53.59375,1900.504,915.2891,3921.711,0
22252.11,1656,7.525084,15052,2,53.59375,1900.504,918.9414,3918.059,0
22250.39,1655,7.280335,15084,1,53.59375,1900.504,918.5547,3918.445,0
22250.39,1655,7.460184,15084,1,53.59375,1900.504,913.0977,3923.902,0
22250.39,1655,7.220823,15084,1,53.59375,1900.504,914.3906,3922.609,0
22250.39,1655,7.310924,15084,1,53.60156,1900.504,917.0703,3919.922,0
22246.45,1655,6.890756,15084,1,53.60156,1900.504,917.4219,3919.57,0
22246.45,1655,5.946399,15052,1,53.60156,1900.504,918.1289,3918.863,0
22246.35,1654,5.709488,15052,1,53.60156,1900.504,918.0078,3918.984,0
22246.37,1654,5.976431,15084,1,53.60156,1900.508,916.9375,3920.051,0
