face_detection_mem.committed_Committed_AS,face_detection_system.active_processes_active,face_detection_system.cpu_user,face_detection_system.file_nr_used_used,face_detection_system.processes_running,face_detection_system.ram_buffers,face_detection_system.ram_cached,face_detection_system.ram_free,face_detection_system.ram_used,Target
27381.58,1726.0,8.453085,14838.0,4.0,54.42188,1522.3008,674.4375,4539.938,4
27380.11,1725.0,11.176969,14838.0,2.0,54.42969,1522.3008,666.1406,4548.227,4
27378.11,1725.0,7.124682,14838.0,4.0,54.42969,1522.3086,686.1172,4528.242,4
27383.26,1724.0,8.566582,14870.0,2.0,54.42969,1522.3086,694.8555,4519.504,4
27373.56,1724.0,11.675127,14870.0,3.0,54.42969,1522.3086,687.1133,4527.246,4
27409.76,1724.0,11.894647,14838.0,3.0,54.42969,1522.3086,632.6016,4581.758,4
27381.62,1725.0,26.97872,14806.0,8.0,54.4375,1522.3164,609.1133,4605.23,4
27430.25,1725.0,16.992350000000002,14806.0,7.0,54.4375,1522.75,597.7969,4616.113,4
27376.71,1725.0,25.08503,14806.0,4.0,54.4375,1522.7539,496.7305,4717.176,4
27382.33,1725.0,15.47619,14806.0,4.0,54.57812,1523.0469,496.0742,4717.398,4
27416.52,1724.0,17.53191,14806.0,6.0,54.71484,1523.0586,461.5,4751.824,4
27377.33,1723.0,17.03578,14838.0,4.0,54.71484,1523.0742,483.9844,4729.324,4
27382.44,1723.0,13.31637,14838.0,2.0,54.71484,1523.0859,478.4844,4734.812,4
27378.51,1723.0,21.92014,14806.0,4.0,54.72266,1523.0859,404.3516,4808.938,4
27365.9,1721.0,17.58709,14838.0,4.0,54.72266,1523.0859,409.8359,4803.453,4
27390.38,1722.0,13.593883,14870.0,5.0,54.73047,1523.168,392.0859,4821.113,4
27386.36,1722.0,15.012723,14838.0,3.0,54.73047,1523.293,347.5352,4865.539,4
27411.9,1720.0,7.432432,14806.0,3.0,54.73047,1524.3906,342.8438,4869.133,4
27394.26,1721.0,6.334459,14806.0,4.0,54.73047,1528.0,342.8242,4865.543,4
27404.51,1721.0,9.090909,14774.0,4.0,54.73047,1528.1445,337.7188,4870.504,4
27397.96,1720.0,20.59574,14774.0,4.0,54.75391,1528.457,327.832,4880.055,4
27398.68,1721.0,10.562181,14774.0,2.0,54.75391,1528.8555,340.1406,4867.348,4
27395.68,1722.0,9.847199,14806.0,2.0,55.14062,1534.1484,360.5156,4841.293,4
27429.65,1729.0,3.969595,14902.0,3.0,55.18359,1558.7812,347.3945,4829.738,4
27437.05,1728.0,9.398815,14998.0,2.0,55.20312,1559.2422,327.2969,4849.355,4
27436.65,1729.0,3.604359,14934.0,3.0,55.22656,1559.2734,323.0391,4853.559,4
27429.65,1729.0,3.622578,14934.0,3.0,55.23438,1559.2578,327.1875,4849.418,4
27436.63,1729.0,5.682782,14934.0,2.0,55.23438,1559.2617,316.3555,4860.246,4
27425.23,1728.0,4.822335,14934.0,3.0,55.23438,1559.2617,327.3281,4849.273,4
27431.1,1724.0,11.280746,14934.0,2.0,55.23438,1559.2617,302.7812,4873.82,4
27440.36,1724.0,13.90785,14966.0,4.0,55.24219,1559.3203,467.0781,4709.457,4
27444.75,1724.0,7.20339,14966.0,3.0,55.24219,1560.2891,483.4688,4692.098,4
27439.98,1724.0,20.18739,14966.0,2.0,55.24219,1560.2891,464.8164,4710.75,4
27447.08,1726.0,6.122449,14998.0,3.0,55.24219,1560.2891,484.7891,4690.777,4
27412.24,1722.0,14.297872,14838.0,5.0,55.28516,1562.8555,488.5352,4684.422,4
27414.45,1722.0,10.544218,14838.0,3.0,55.28516,1562.8555,479.8203,4693.137,4
27407.85,1722.0,7.593857,14838.0,6.0,55.28516,1562.8555,478.8086,4694.148,4
28738.56,1737.0,9.462916,14838.0,1.0,55.5625,1566.8242,461.5352,4707.176,4
28763.24,1741.0,11.614005,14966.0,2.0,56.09375,1570.1719,454.8242,4710.008,4
29457.11,1749.0,15.897436,14934.0,7.0,56.44922,1573.5,397.0664,4764.082,4
29547.92,1753.0,20.25751,14934.0,4.0,58.04688,1586.7539,356.8789,4789.418,4
29574.18,1755.0,21.1025,14998.0,10.0,59.64844,1592.1211,312.1836,4827.145,4
29611.1,1756.0,26.58662,14998.0,8.0,59.67578,1594.8789,263.7227,4872.82,4
29618.93,1760.0,21.6566,14998.0,6.0,59.88281,1596.9258,226.7969,4907.492,4
29602.87,1757.0,10.016978,14998.0,2.0,59.91016,1597.0,244.4883,4889.699,4
29833.61,1757.0,9.576271,14998.0,6.0,59.9375,1597.1641,224.1562,4909.84,4
29878.48,1759.0,14.83376,14998.0,3.0,60.07812,1600.3281,229.9023,4900.789,4
29619.25,1758.0,10.400682,15030.0,1.0,60.10938,1600.7344,235.8828,4894.371,4
29630.8,1758.0,8.828523,14998.0,5.0,60.28516,1604.4062,218.1602,4908.246,4
29639.07,1758.0,16.992350000000002,14998.0,6.0,42.52344,1566.7383,307.5312,4874.305,4
29638.83,1758.0,13.955479,14966.0,3.0,42.3125,1561.3203,324.5664,4862.898,4
29656.68,1758.0,7.659574,14966.0,2.0,42.4375,1565.6602,302.0586,4880.941,4
29659.45,1759.0,12.265758,14998.0,2.0,42.44141,1566.2305,295.5898,4886.836,4
29634.42,1759.0,9.191489,15030.0,8.0,42.49609,1567.0312,328.1953,4853.375,4
29636.73,1760.0,21.08844,14998.0,2.0,42.51172,1569.5703,323.8477,4855.168,4
29639.86,1760.0,10.084746,14998.0,2.0,42.67969,1571.3633,321.2109,4855.844,4
29631.06,1759.0,8.920986,15030.0,2.0,42.67969,1573.4492,335.0,4839.969,4
29630.27,1758.0,10.732538,15126.0,3.0,42.6875,1576.8047,361.6016,4810.004,4
29624.52,1758.0,6.086221,15126.0,2.0,42.87891,1577.2852,361.2188,4809.715,4
29619.25,1758.0,4.391892,15126.0,1.0,42.89062,1577.1836,370.0352,4800.988,4
29880.43,1758.0,6.42978,15126.0,2.0,42.90625,1577.2383,362.5547,4808.398,4
29629.72,1763.0,16.271186,15126.0,4.0,43.13672,1577.2852,360.4922,4810.184,4
29626.02,1763.0,9.152542,15158.0,2.0,43.13672,1577.2852,360.0352,4810.641,4
29640.41,1763.0,4.806071,15158.0,3.0,43.14062,1577.3164,334.2617,4836.379,4
29635.02,1762.0,10.495382,15126.0,3.0,41.90234,1567.6445,382.1055,4799.445,4
29626.79,1762.0,7.763713,15126.0,2.0,41.91016,1567.6445,382.0156,4799.527,4
29632.22,1762.0,5.489865,15126.0,1.0,41.91016,1567.6445,382.2891,4799.254,4
29638.39,1762.0,17.79661,15190.0,1.0,41.96094,1562.9102,766.0898,4420.137,4
29633.42,1762.0,14.821124,15158.0,1.0,41.92969,1559.8008,821.3086,4368.059,4
29736.25,1768.0,5.227656,15158.0,3.0,41.92969,1559.8008,810.1953,4379.172,4
29688.17,1769.0,7.803223,15126.0,2.0,41.92969,1559.8008,810.4883,4378.879,4
29690.71,1769.0,15.59322,15158.0,5.0,41.95703,1556.793,808.8359,4383.512,4
29894.86,1769.0,13.748933,15094.0,5.0,41.96484,1568.2305,780.8789,4400.023,4
29646.7,1768.0,24.44822,15094.0,1.0,41.98047,1568.2695,743.0742,4437.773,4
29670.13,1768.0,11.499148,15094.0,11.0,41.99219,1575.707,678.7266,4494.672,4
29679.82,1769.0,11.754685,15094.0,2.0,42.0,1579.7461,656.1875,4513.164,4
29679.93,1770.0,20.62818,15126.0,1.0,42.0625,1586.1328,619.0898,4543.812,4
29648.27,1770.0,4.222973,15126.0,1.0,42.06641,1586.5508,647.3516,4515.129,4
29652.2,1771.0,4.90279,14966.0,2.0,42.08203,1586.6797,644.6289,4517.707,4
29621.18,1774.0,4.556962,14998.0,3.0,42.08984,1586.6875,694.0156,4468.305,4
29622.73,1773.0,4.142012,14998.0,2.0,42.32812,1589.5625,699.9141,4459.293,4
29653.36,1772.0,5.254237,15030.0,2.0,42.32812,1597.3047,648.6562,4502.809,4
29935.01,1774.0,6.864407,15030.0,2.0,42.45703,1604.7266,606.7109,4537.203,4
29673.82,1773.0,3.535354,15030.0,1.0,42.48438,1604.9336,608.4961,4535.184,4
29681.31,1773.0,4.818259,15062.0,1.0,42.48438,1605.0898,597.0469,4546.477,4
29626.72,1771.0,3.454086,15030.0,2.0,42.49609,1605.0977,659.7227,4483.781,4
29623.33,1772.0,3.204047,14998.0,1.0,42.49609,1605.0977,651.9766,4491.527,4
29630.38,1773.0,4.63353,14998.0,2.0,42.49609,1605.0977,653.7227,4489.781,4
29628.69,1772.0,3.550296,14998.0,1.0,42.49609,1605.1016,665.1445,4478.355,4
29864.84,1771.0,4.128054,15030.0,2.0,42.60156,1605.125,691.3555,4452.016,4
29614.27,1770.0,4.637437,15062.0,1.0,42.65234,1605.1289,690.082,4453.234,4
28940.49,1760.0,4.292929,14998.0,1.0,42.65234,1605.1289,706.25,4437.066,4
28935.23,1760.0,4.399323,14998.0,1.0,42.65234,1605.207,714.7344,4428.504,4
28940.55,1760.0,6.492411,14998.0,9.0,42.65234,1606.2695,713.9414,4428.234,4
28953.05,1760.0,9.59596,15030.0,1.0,42.66797,1607.2812,687.2656,4453.883,4
28979.14,1760.0,3.94958,15030.0,1.0,42.66797,1607.4453,641.5312,4499.453,4
28984.65,1760.0,4.131535,15030.0,1.0,42.69141,1607.7461,625.0508,4515.609,4
28984.67,1759.0,3.375527,14998.0,1.0,42.69922,1607.8828,632.4258,4508.09,4
28969.7,1759.0,2.434929,14998.0,1.0,42.70312,1607.8945,652.4102,4488.09,4
28972.29,1758.0,4.534005,14998.0,1.0,42.70703,1607.9258,653.25,4487.215,4
28975.37,1759.0,3.277311,14966.0,1.0,42.70703,1607.9414,657.2383,4483.211,4
29125.23,1759.0,4.128054,14934.0,1.0,42.71484,1607.9414,659.2383,4481.203,4
29004.19,1759.0,13.636364,14966.0,1.0,42.76172,1607.9609,637.4297,4502.945,4
29251.19,1758.0,4.3257,14966.0,2.0,42.76172,1607.9609,653.7734,4486.602,4
28987.96,1757.0,2.956081,14934.0,1.0,42.76953,1607.9766,657.3438,4483.008,4
29264.43,1757.0,5.5932200000000005,14966.0,3.0,42.76953,1608.543,674.9844,4464.801,4
29012.5,1757.0,3.71308,14966.0,2.0,42.77734,1608.543,680.1055,4459.672,4
29011.32,1757.0,5.254237,14998.0,2.0,42.77734,1608.7578,666.2617,4473.301,4
29011.74,1757.0,8.474576,14966.0,1.0,42.75,1601.6914,660.0195,4486.637,4
28999.26,1758.0,6.593407,14934.0,1.0,42.75781,1601.6914,704.5938,4442.055,4
29004.22,1758.0,11.148649,14934.0,2.0,42.76562,1600.3242,702.4023,4445.605,4
29007.1,1758.0,13.705584,14934.0,2.0,42.45703,1600.6719,636.5391,4511.43,4
29008.16,1758.0,9.182814,14998.0,1.0,42.48828,1600.6953,593.5352,4554.379,4
29003.14,1758.0,4.974705,15030.0,2.0,42.58984,1600.6992,515.0586,4632.75,4
29123.01,1764.0,5.050505,15030.0,4.0,42.58984,1600.7031,498.1328,4649.672,4
29010.83,1758.0,7.841484,14998.0,1.0,42.38672,1598.0586,523.1445,4627.508,4
29005.43,1758.0,4.974705,14966.0,2.0,42.125,1595.0703,534.6797,4619.223,4
29009.33,1758.0,3.872054,15030.0,2.0,42.125,1595.0703,556.5117,4597.391,4
29009.33,1758.0,5.059022,14998.0,1.0,41.95703,1592.4531,593.8906,4562.797,4
29002.06,1758.0,3.364172,14966.0,1.0,41.95703,1592.4531,614.4336,4542.254,4
29007.38,1758.0,3.962901,14966.0,1.0,42.08984,1592.4688,599.0938,4557.445,4
29007.38,1758.0,4.124579,14902.0,1.0,42.08984,1592.4688,631.4219,4525.117,4
29001.11,1758.0,6.593407,14934.0,1.0,42.08984,1592.4727,624.7148,4531.82,4
29008.49,1758.0,9.805579,14934.0,3.0,42.09766,1593.168,633.4336,4522.398,4
29012.51,1759.0,7.65349,14966.0,3.0,42.12891,1593.2969,640.0312,4515.641,4
29265.34,1763.0,4.584041,14998.0,3.0,42.12891,1593.3008,647.2734,4508.395,4
29002.9,1759.0,9.756098,14998.0,1.0,42.12891,1593.3008,754.3047,4401.363,4
29012.64,1759.0,10.26936,14998.0,4.0,42.12891,1593.3008,802.7344,4352.934,4
29006.89,1758.0,15.714286,14998.0,3.0,41.91406,1591.2305,755.5078,4402.445,4
29011.64,1759.0,8.791209,15030.0,4.0,41.92188,1591.3633,737.9609,4419.852,4
29010.81,1758.0,8.798646,15030.0,3.0,41.92969,1591.582,755.0977,4402.488,4
29011.26,1759.0,9.2827,15030.0,4.0,41.92969,1591.6016,701.8125,4455.754,4
29029.8,1759.0,8.585859,14998.0,2.0,41.94141,1591.6719,679.4766,4478.008,4
29017.19,1759.0,10.632911,15030.0,2.0,41.94531,1591.6758,600.9297,4556.547,4
29010.71,1758.0,10.26936,14998.0,2.0,41.74219,1589.6875,688.0586,4471.609,4
29017.73,1759.0,5.991561,14998.0,2.0,41.75,1589.8164,587.4961,4572.035,4
29016.01,1758.0,4.483926,15030.0,1.0,41.75,1589.8203,618.7344,4540.793,4
29012.94,1758.0,9.940527,14998.0,2.0,41.75,1590.3125,605.543,4553.492,4
29018.21,1758.0,5.178268,14998.0,1.0,41.75,1590.3125,634.8906,4524.145,4
29066.55,1759.0,7.912458,14966.0,3.0,41.75391,1590.5938,577.1953,4581.555,4
29052.77,1762.0,30.93829,14870.0,9.0,41.80078,1603.9609,440.793,4704.543,4
29157.56,1763.0,5.733558,14998.0,2.0,41.82422,1605.6641,423.043,4720.566,4
29084.93,1761.0,11.522288,15030.0,4.0,41.85547,1606.0703,373.3711,4769.801,4
29050.73,1767.0,14.574558,14998.0,2.0,41.74219,1605.6172,453.8242,4689.914,4
29054.28,1766.0,8.135593,14998.0,7.0,41.74609,1609.1172,389.4062,4750.828,4
29053.89,1766.0,7.9459,14998.0,1.0,41.75391,1609.2266,354.0117,4786.105,4
29033.73,1766.0,3.616484,14998.0,10.0,41.76172,1609.2266,373.7734,4766.336,4
29039.0,1766.0,10.961214,14998.0,1.0,41.77344,1609.3164,353.9023,4786.105,4
29019.61,1766.0,2.018503,14998.0,1.0,41.77344,1609.3164,367.7812,4772.227,4
29024.04,1766.0,4.050633,14966.0,1.0,41.77344,1609.3164,356.9219,4783.086,4
29021.16,1766.0,3.217612,14998.0,1.0,41.78125,1609.3203,362.6719,4777.324,4
29039.27,1766.0,3.465765,14998.0,1.0,41.78125,1609.3203,361.2305,4778.766,4
29060.23,1766.0,5.391744,14966.0,1.0,41.78906,1609.3242,401.2656,4738.719,4
29065.1,1766.0,4.476351,14998.0,1.0,41.78906,1609.3242,393.8594,4746.125,4
29065.63,1766.0,4.222973,14998.0,1.0,41.8125,1609.3281,397.6719,4742.285,4
29062.46,1767.0,4.307432,15062.0,2.0,41.8125,1609.3281,402.1328,4737.824,4
29011.18,1764.0,3.389831,15062.0,1.0,41.8125,1609.332,455.8008,4684.152,4
29011.27,1764.0,3.878583,15030.0,1.0,41.8125,1609.332,449.7148,4690.238,4
29005.99,1764.0,3.725656,15030.0,1.0,41.8125,1609.3359,465.5898,4674.359,4
29012.54,1762.0,6.25,15030.0,1.0,41.82031,1609.3477,455.0469,4684.883,4
29030.66,1762.0,9.098568,15030.0,1.0,41.82422,1609.3477,427.5391,4712.387,4
29022.1,1761.0,2.362869,14966.0,1.0,41.82422,1609.3516,439.4961,4700.426,4
29010.15,1762.0,2.869198,14998.0,1.0,41.83203,1609.3516,461.9531,4677.961,4
29026.53,1762.0,7.79661,14998.0,2.0,41.83594,1609.8555,433.7969,4705.609,4
28958.29,1762.0,4.222973,14966.0,1.0,41.57422,1606.3398,467.7617,4675.422,4
29017.46,1762.0,5.6635670000000005,14966.0,1.0,41.58594,1606.3789,436.5234,4706.609,4
29042.24,1762.0,9.568163,14998.0,11.0,41.60156,1606.5195,411.4727,4731.504,4
29034.01,1764.0,8.967851,14998.0,4.0,41.61328,1606.4727,419.7617,4723.25,4
29027.12,1762.0,8.474576,15030.0,2.0,41.61328,1606.4727,424.0156,4718.996,4
29035.25,1761.0,10.714286,14998.0,2.0,41.35938,1600.6641,440.2227,4708.852,4
29023.42,1762.0,15.614334,14998.0,1.0,41.35938,1597.6016,454.3047,4697.832,4
29026.44,1762.0,6.503378,14966.0,2.0,41.35938,1597.6055,454.6445,4697.488,4
29016.1,1762.0,6.615776,14998.0,1.0,41.39844,1598.1641,471.8789,4679.656,4
29010.67,1761.0,4.491525,14966.0,1.0,41.41406,1598.1602,482.2891,4669.234,4
29023.2,1766.0,7.057823,14966.0,2.0,41.42578,1599.8398,462.8242,4687.008,4
29008.22,1763.0,4.898649,14934.0,1.0,41.44141,1600.1172,468.6367,4680.902,4
28931.7,1763.0,5.513147,14934.0,1.0,41.44922,1592.0938,495.043,4662.512,4
29006.45,1765.0,8.798646,14934.0,2.0,41.46484,1592.1016,466.5,4691.031,4
29262.95,1766.0,3.135593,14934.0,2.0,41.46484,1592.1016,458.1094,4699.422,4
29000.24,1766.0,3.106633,14966.0,1.0,41.46484,1592.1016,466.5859,4690.945,4
29017.29,1765.0,15.553677,14998.0,1.0,41.46094,1589.5703,458.0039,4702.062,4
29027.17,1766.0,9.636517,14966.0,5.0,41.46094,1565.4766,479.6406,4704.52,4
29012.84,1765.0,4.468803,14966.0,1.0,41.46875,1557.207,524.2539,4668.168,4
29016.56,1766.0,3.946264,14966.0,3.0,41.46875,1557.2852,521.6094,4670.734,4
29049.59,1774.0,12.077703,15158.0,1.0,41.53516,1564.4805,854.0664,4331.016,4
29300.84,1774.0,5.867561,15126.0,2.0,41.56641,1564.6328,852.7695,4332.129,4
29047.6,1771.0,3.367003,15190.0,1.0,41.64062,1565.2031,857.4766,4326.777,4
29047.78,1771.0,5.227656,15126.0,1.0,41.64062,1565.2031,862.0352,4322.219,4
28983.93,1775.0,7.633588,15094.0,1.0,41.64062,1565.2031,865.4961,4318.758,4
28979.49,1773.0,4.541632,15094.0,4.0,41.64062,1565.207,878.7891,4305.461,4
28986.84,1774.0,6.329114,15062.0,6.0,41.64844,1565.2109,845.6641,4338.574,4
29044.9,1773.0,5.037783,15094.0,1.0,41.65625,1565.2305,852.1328,4332.078,4
29296.86,1771.0,2.766136,15094.0,2.0,41.65625,1565.2344,851.6719,4332.535,4
29038.39,1771.0,2.849958,15062.0,1.0,41.65625,1565.2344,856.9414,4327.266,4
29283.96,1770.0,2.859546,15094.0,2.0,41.66406,1565.2344,860.2344,4323.965,4
28995.67,1765.0,2.775442,14998.0,1.0,41.66406,1566.1758,863.8594,4319.398,4
28996.22,1766.0,8.702929,14998.0,2.0,41.76953,1566.3477,934.668,4248.312,4
29003.2,1765.0,7.608696,14966.0,1.0,41.79297,1566.3477,932.3945,4250.562,4
29010.08,1766.0,2.770781,14966.0,2.0,41.79297,1566.457,932.6758,4250.172,4
29088.93,1782.0,3.101425,15094.0,5.0,41.83984,1566.4375,946.1562,4236.664,4
29044.45,1772.0,3.111859,15126.0,2.0,41.84766,1566.5234,959.6719,4223.055,4
29038.31,1771.0,2.761506,15126.0,1.0,41.85547,1566.5234,971.3242,4211.395,4
29294.81,1772.0,3.868797,15094.0,3.0,41.85547,1566.6484,973.7773,4208.816,4
29032.91,1771.0,5.232068,15062.0,1.0,41.85547,1566.7422,985.5508,4196.949,4
29038.21,1771.0,4.721754,15062.0,1.0,41.85547,1566.7461,981.8945,4200.602,4
29040.41,1771.0,4.814189,15062.0,2.0,41.88672,1575.3711,965.8242,4208.016,4
29035.14,1771.0,4.060914,15094.0,2.0,41.88672,1575.3711,956.4922,4217.348,4
29042.25,1772.0,3.389831,15062.0,2.0,41.89453,1575.3672,954.4688,4219.367,4
29040.42,1771.0,2.447257,15094.0,1.0,41.89453,1575.3672,955.0039,4218.832,4
29036.88,1772.0,2.358888,15126.0,2.0,41.89453,1575.3672,961.6328,4212.203,4
29001.2,1766.0,3.271812,14998.0,2.0,41.90234,1575.3711,944.0352,4229.789,4
29000.37,1765.0,2.852349,15030.0,1.0,41.91016,1575.3555,935.6445,4238.188,4
28994.3,1764.0,2.849958,14998.0,2.0,41.91016,1575.3555,953.4062,4220.426,4
28972.22,1764.0,7.076664,14966.0,3.0,42.05078,1576.6758,908.6172,4263.754,4
28984.69,1764.0,8.915055,14934.0,2.0,42.06641,1576.6914,873.4844,4298.855,4
28979.44,1762.0,5.536913,14934.0,2.0,42.06641,1576.8203,857.7305,4314.48,4
28992.8,1764.0,5.029338,14934.0,1.0,42.07031,1576.8203,842.207,4330.0,4
28992.8,1764.0,2.35492,14934.0,1.0,42.07031,1576.8242,843.1445,4329.059,4
28975.64,1763.0,2.265101,14966.0,1.0,42.07031,1576.8242,853.043,4319.16,4
28952.85,1763.0,2.436975,14934.0,1.0,42.07812,1576.8242,883.4727,4288.723,4
28952.86,1763.0,2.270816,14934.0,1.0,42.07812,1576.8281,898.4961,4273.695,4
28947.58,1763.0,2.529511,14902.0,1.0,42.08594,1576.8398,906.4961,4265.676,4
28950.16,1763.0,2.107926,14934.0,1.0,42.08594,1576.8438,907.8516,4264.316,4
28945.09,1763.0,2.270816,15030.0,1.0,42.08594,1576.8438,894.5586,4277.609,4
28939.62,1763.0,2.360877,14998.0,1.0,42.08594,1576.8477,913.2617,4258.902,4
28944.93,1763.0,2.523129,14998.0,1.0,42.08594,1576.8477,915.7148,4256.449,4
29040.53,1772.0,2.358888,14998.0,3.0,42.10156,1576.8477,921.3555,4250.793,4
28945.46,1766.0,2.864364,14998.0,2.0,42.10156,1576.8516,927.4805,4244.664,4
28949.04,1766.0,2.190396,14998.0,1.0,42.10156,1576.8555,927.2695,4244.871,4
29203.54,1766.0,2.35492,15030.0,2.0,42.10156,1576.8555,923.2539,4248.887,4
28939.78,1766.0,2.436975,14998.0,1.0,42.10156,1576.8555,923.7383,4248.402,4
28945.05,1766.0,2.358888,14934.0,1.0,42.11719,1576.8555,920.2227,4251.902,4
28945.05,1765.0,2.609428,14966.0,1.0,42.125,1576.8594,933.8008,4238.312,4
29080.75,1764.0,4.72973,14966.0,8.0,42.125,1576.8594,909.8047,4262.309,4
29022.46,1765.0,4.476351,14966.0,3.0,42.125,1576.8711,908.4141,4263.688,4
29018.96,1764.0,6.355932,14934.0,3.0,42.125,1568.625,900.9375,4279.41,4
29014.25,1765.0,4.855196,14966.0,3.0,42.125,1560.3867,931.6406,4256.945,4
29018.83,1764.0,11.604096,14934.0,1.0,42.13281,1537.3828,923.7539,4287.828,4
29280.69,1765.0,4.906937,14966.0,2.0,42.13281,1537.3867,943.625,4267.953,4
29013.56,1764.0,5.837563,14998.0,3.0,42.15625,1537.3867,936.4258,4275.129,4
29021.03,1766.0,8.743632999999999,15030.0,2.0,42.15625,1537.3867,918.75,4292.805,4
29019.31,1766.0,5.409975,15094.0,1.0,42.16406,1537.3906,934.75,4276.793,4
29014.04,1766.0,4.303797,15062.0,1.0,42.16406,1537.3906,950.6133,4260.93,4
29019.31,1766.0,4.040404,15062.0,2.0,42.17969,1537.5039,943.8398,4267.574,4
29023.35,1767.0,4.62963,15062.0,5.0,42.19531,1537.5039,941.5469,4269.852,4
29024.66,1768.0,8.411215,14966.0,3.0,42.24219,1537.5078,928.9141,4282.434,4
29028.23,1767.0,12.805392,14966.0,1.0,42.24219,1537.5117,924.0742,4287.27,4
29285.26,1766.0,4.621849,14966.0,2.0,42.24219,1537.5156,923.2461,4288.094,4
29018.2,1764.0,4.457527,14966.0,1.0,42.24219,1537.5156,925.1055,4286.234,4
29020.2,1764.0,3.529412,14934.0,2.0,42.25,1537.5195,933.8125,4277.516,4
29020.2,1764.0,4.043808,14934.0,1.0,42.25,1537.5195,931.9688,4279.359,4
29014.93,1764.0,3.613445,14934.0,2.0,42.25,1537.5195,936.6719,4274.656,4
29020.21,1764.0,4.135021,14934.0,1.0,42.25,1537.5195,929.9336,4281.395,4
29020.21,1764.0,4.215852,14934.0,4.0,42.25,1537.5234,936.8008,4274.523,4
29038.19,1764.0,9.924306,14966.0,1.0,42.25,1537.5234,958.8945,4252.43,4
29047.31,1765.0,13.468013,14998.0,1.0,42.25781,1537.6094,918.7656,4292.465,4
28983.45,1766.0,5.218855,14998.0,3.0,42.25781,1537.7266,917.5781,4293.535,4
29034.49,1766.0,9.390863,14934.0,1.0,42.26562,1537.7383,882.293,4328.801,4
28957.7,1766.0,7.100592,14966.0,1.0,42.26562,1537.7383,931.5742,4279.52,4
28957.7,1766.0,5.063291,14966.0,1.0,42.26562,1537.7422,953.4141,4257.676,4
28952.49,1766.0,6.086221,14902.0,4.0,42.26953,1537.7578,947.6953,4263.375,4
28959.55,1767.0,3.529412,14902.0,2.0,42.29297,1537.7578,933.0078,4278.039,4
28949.41,1766.0,4.362416,14902.0,1.0,42.29297,1537.7617,946.6367,4264.406,4
28944.14,1766.0,4.205214,14902.0,2.0,42.29297,1537.7617,961.7539,4249.289,4
28954.75,1766.0,9.398815,14934.0,1.0,42.29688,1537.7617,943.4453,4267.594,4
28950.51,1767.0,4.050633,14966.0,1.0,42.3125,1537.7656,931.168,4279.852,4
29013.98,1768.0,8.445946,14934.0,4.0,42.3125,1537.7695,883.6055,4327.41,4
29018.16,1767.0,4.970514,14934.0,6.0,42.3125,1537.7695,922.957,4288.059,4
29286.52,1768.0,6.76819,14966.0,5.0,42.3125,1537.7695,913.6406,4297.375,4
29031.97,1767.0,5.329949,14966.0,3.0,42.33594,1537.7734,895.1211,4315.867,4
29035.82,1768.0,3.616484,14966.0,2.0,42.34375,1538.25,905.2227,4305.281,4
29033.98,1767.0,4.208754,14966.0,1.0,42.34375,1538.3516,909.7188,4300.684,4
28909.64,1761.0,4.201681,14966.0,3.0,42.34375,1544.9102,920.3672,4283.477,4
28905.04,1761.0,3.703704,14998.0,1.0,42.35156,1544.9102,921.043,4282.793,4
28896.75,1762.0,4.717776,14998.0,1.0,42.36719,1544.9141,917.0312,4286.785,4
28901.45,1763.0,5.649241,14934.0,2.0,42.36719,1545.043,889.0586,4314.629,4
28909.48,1762.0,4.810127,14934.0,1.0,42.36719,1545.043,897.2266,4306.461,4
28909.5,1762.0,3.703704,14966.0,1.0,42.36719,1545.2344,896.1562,4307.34,4
28901.16,1762.0,3.616484,14902.0,1.0,42.36719,1545.2344,916.1289,4287.367,4
28888.58,1761.0,9.235936,14934.0,7.0,42.375,1545.2344,938.0898,4265.398,4
28917.28,1761.0,5.165114,14934.0,4.0,42.375,1545.2383,936.4805,4267.004,4
28949.82,1768.0,6.361323,15062.0,5.0,42.44531,1545.2773,929.1016,4274.273,4
28957.17,1767.0,2.272727,15062.0,1.0,42.46484,1545.2812,929.8242,4273.527,4
28936.23,1767.0,2.183039,15094.0,1.0,42.47656,1549.0898,944.6445,4254.887,4
28931.0,1767.0,3.772003,15094.0,1.0,42.47656,1549.0898,947.2656,4252.266,4
29027.6,1772.0,3.274559,15094.0,2.0,42.48438,1549.082,940.6875,4258.844,4
28936.27,1766.0,2.842809,15094.0,1.0,42.48438,1549.0898,942.5938,4256.93,4
28925.67,1766.0,2.10084,15094.0,1.0,42.5,1549.0898,955.6836,4243.824,4
28931.07,1767.0,2.768456,15094.0,1.0,42.5,1549.0898,941.3398,4258.168,4
28931.15,1767.0,2.529511,15094.0,1.0,42.5,1549.0938,942.0977,4257.406,4
29140.8,1768.0,2.704987,15062.0,2.0,42.5,1549.1445,958.1172,4241.336,4
28935.21,1768.0,2.272727,15062.0,1.0,42.50781,1549.1445,950.7812,4248.664,4
28897.93,1764.0,2.356902,14966.0,2.0,42.50781,1549.1445,965.3906,4234.055,4
28886.68,1762.0,2.030457,14966.0,1.0,42.50781,1549.1562,959.8008,4239.633,4
28973.48,1775.0,4.067797,15094.0,5.0,42.55859,1551.7734,941.1523,4255.613,4
28931.3,1767.0,2.358888,15030.0,1.0,42.55859,1552.1445,941.9844,4254.41,4
