hand_landmarking_mem.committed_Committed_AS,hand_landmarking_system.active_processes_active,hand_landmarking_system.cpu_user,hand_landmarking_system.file_nr_used_used,hand_landmarking_system.processes_running,hand_landmarking_system.ram_buffers,hand_landmarking_system.ram_cached,hand_landmarking_system.ram_free,hand_landmarking_system.ram_used,Target
31411.12,1648,8.754209,15221,4,40.03125,1552.3828,778.3945,4420.926,3
31409.42,1649,7.919124,15221,5,40.03906,1552.3906,777.8828,4417.648,3
31409.46,1650,7.556675,15221,4,40.13281,1552.3945,781.0312,4419.23,3
31409.5,1650,7.569386,15221,5,40.14062,1552.3945,779.4336,4426.867,3
31409.52,1651,7.052897,15221,4,40.14062,1552.3945,771.6992,4427.543,3
31411.5,1652,7.575758,15221,4,40.14062,1552.4102,771.0156,4420.355,3
31409.52,1653,7.466443,15221,5,40.14062,1552.4102,778.2031,4423.094,3
31409.52,1652,7.828283,15285,4,40.15625,1552.4141,775.4492,4414.887,3
31411.23,1652,7.16091,15285,4,40.15625,1552.4141,783.6562,4419.266,3
31409.52,1653,7.724601,15285,5,40.15625,1552.4141,779.2578,4415.258,3
31411.18,1652,7.67285,15317,4,40.15625,1552.418,783.2656,4418.703,3
31409.44,1653,7.335582,15317,5,40.15625,1552.418,779.8203,4422.691,3
31409.44,1652,7.569386,15317,4,40.16406,1552.418,775.8281,4422.43,3
31439.25,1652,7.172996,15285,4,40.16406,1552.418,776.0898,4415.223,3
31409.49,1652,7.504215999999999,15253,5,40.16406,1552.418,783.2891,4414.148,3
31409.49,1652,7.65349,15253,4,40.16406,1552.418,784.3633,4403.301,3
31409.49,1652,7.058824,15253,4,40.16406,1552.4219,795.2109,4409.555,3
31409.5,1652,7.531381,15221,4,40.17188,1552.4219,788.957,4409.648,3
31663.14,1652,7.956449,15221,5,40.17188,1552.4219,788.8594,4410.625,3
31409.5,1653,7.569386,15253,5,40.17188,1552.4219,787.875,4414.535,3
31408.91,1652,7.634228,15221,4,40.17188,1552.4258,783.9648,4407.352,3
31410.88,1652,7.67285,15221,4,40.17969,1552.4297,791.1484,4412.395,3
31408.92,1653,7.848101,15253,5,40.26562,1552.6016,786.1016,4415.184,3
31421.66,1652,7.679325,15221,4,40.26562,1552.4375,783.3008,4420.926,3
31406.92,1653,17.21519,15221,6,40.26562,1552.4375,777.3008,4420.406,3
31408.92,1651,7.783418,15253,4,40.26562,1552.4492,777.9844,4417.953,3
31662.62,1651,7.516892,15253,4,40.26562,1552.4492,780.4375,4419.074,3
31409.04,1652,6.858594,15253,5,40.28906,1552.4375,779.3047,4418.688,3
31660.32,1651,8.270042,15253,4,40.28906,1552.4531,779.6914,4407.641,3
31409.04,1651,7.42616,15285,5,40.28906,1552.4531,790.7266,4409.438,3
31414.0,1651,8.121827,15285,4,40.28906,1552.4531,788.9141,4415.051,3
31415.01,1654,7.245156,15285,5,40.41797,1552.4531,783.3008,4420.301,3
31413.12,1653,7.438715,15253,5,40.42578,1552.457,778.0508,4420.5,3
31409.02,1652,7.329402,15221,6,40.42578,1552.457,777.7227,4418.672,3
31409.02,1651,7.601351,15221,4,40.42578,1552.4609,779.5391,4423.293,3
31409.02,1651,7.263514,15285,4,40.42578,1552.4609,774.918,4422.312,3
31665.72,1651,7.666386,15253,4,40.42578,1552.4609,775.8945,4416.562,3
31412.04,1652,7.750631999999999,15285,5,40.43359,1552.4648,781.6445,4403.473,3
31409.04,1651,7.485282,15285,4,40.43359,1552.4688,794.7344,4407.031,3
31414.06,1651,7.388749,15285,6,40.43359,1552.4688,791.1641,4405.223,3
31408.86,1652,8.410429,15285,6,40.43359,1552.4688,792.9688,4413.785,3
31410.8,1651,7.834878,15253,4,40.44922,1552.5938,784.4062,4418.945,3
31408.95,1652,7.569386,15285,5,40.44922,1552.5938,779.2461,4416.688,3
31408.95,1651,8.64094,15253,4,40.44922,1552.5938,781.3633,4415.707,3
31410.66,1651,7.718121,15253,4,40.55078,1552.5898,782.3438,4409.102,3
31408.95,1653,7.460184,15221,5,40.55078,1552.6016,788.9492,4410.609,3
31409.56,1652,7.737595,15221,4,40.55078,1552.6055,787.3438,4412.969,3
31408.95,1653,7.472712,15253,7,40.55078,1552.6055,784.9727,4413.211,3
31408.95,1652,7.724601,15253,5,40.55078,1552.6055,784.7266,4404.867,3
31410.93,1652,8.410429,15253,4,40.55859,1552.6211,793.0703,4406.176,3
31408.9,1653,7.647059,15253,5,40.55859,1552.625,791.7617,4408.961,3
31408.93,1652,8.164983,15221,4,40.55859,1552.625,788.9531,4402.035,3
31404.98,1652,7.317073,15253,4,40.55859,1552.625,795.875,4391.73,3
31404.99,1652,7.802013,15285,5,40.55859,1552.625,806.1797,4396.992,3
31406.71,1652,7.65349,15317,5,40.56641,1552.6328,800.918,4406.805,3
31407.75,1653,7.148865,15285,5,40.58203,1552.6328,791.1055,4407.422,3
31407.75,1652,8.171862,15317,4,40.58203,1552.6328,790.4727,4409.184,3
31407.77,1652,6.908172,15317,4,40.58203,1552.6367,788.6953,4399.406,3
31407.78,1652,7.166948,15317,4,40.58203,1552.6367,798.4727,4399.625,3
31409.63,1652,7.912458,15317,4,40.58203,1552.6367,798.25,4409.062,3
31407.73,1654,7.239057,15285,5,40.58203,1552.6406,788.8125,4407.27,3
31407.86,1653,9.182814,15253,4,40.58984,1552.6406,790.6055,4403.203,3
31408.87,1653,7.97649,15253,4,40.58984,1552.6406,794.668,4402.633,3
31407.88,1654,7.77592,15285,8,40.59766,1552.6406,795.2305,4404.664,3
31661.52,1653,8.207705,15285,4,40.62109,1552.6406,793.1992,4398.414,3
31407.88,1654,8.530405,15285,6,40.70703,1552.6445,799.4414,4397.195,3
31407.88,1653,7.737595,15253,4,40.70703,1552.6602,800.6367,4402.168,3
31410.57,1653,7.776839,15253,4,40.71484,1552.6602,795.5742,4404.246,3
31407.88,1656,7.601351,15253,6,40.71484,1552.6641,793.4805,4406.227,3
31407.84,1653,8.382727,15285,4,40.71484,1552.6641,791.4922,4407.375,3
31407.66,1653,7.027942,15285,4,40.71484,1552.668,790.3398,4408.684,3
31410.73,1653,8.684654,15285,4,40.71875,1552.6641,789.0312,4410.824,3
31661.58,1653,7.679325,15285,4,40.82031,1552.793,786.8867,4412.793,3
31408.0,1654,8.121827,15285,5,40.82031,1552.8164,784.918,4417.953,3
31407.76,1653,7.776839,15317,4,40.82031,1552.8203,779.5273,4418.406,3
31409.59,1653,7.692308,15317,4,40.82812,1552.8203,779.0508,4422.516,3
31407.76,1654,7.016061,15285,5,40.82812,1552.8203,774.9375,4424.52,3
31409.5,1653,7.504215999999999,15285,4,40.82812,1552.8203,772.9258,4429.387,3
31407.78,1654,7.419899,15285,7,40.82812,1552.8203,768.0586,4430.805,3
31407.78,1653,8.922559,15253,4,40.83594,1552.8125,766.6406,4420.641,3
31409.78,1653,7.919124,15285,4,40.84375,1552.8125,776.8047,4419.77,3
31407.7,1654,7.919124,15285,5,40.92969,1552.9453,777.6758,4414.84,3
31407.81,1653,7.497894,15285,4,40.92969,1552.9492,782.5977,4418.16,3
31499.15,1653,7.245156,15317,4,40.92969,1552.9492,779.0586,4411.602,3
31407.82,1659,7.67285,15317,5,40.92969,1552.9492,785.6133,4414.211,3
31407.58,1653,7.497894,15317,4,40.92969,1552.9492,783.0039,4422.566,3
31407.86,1654,7.419899,15317,5,40.9375,1552.9609,774.6484,4405.961,3
31407.86,1653,7.969799,15317,4,40.9375,1552.9648,791.2539,4409.367,3
31407.86,1653,7.575758,15317,4,40.9375,1552.9648,787.8281,4397.723,3
31407.86,1654,8.571429,15285,5,40.9375,1552.9648,799.4688,4399.934,3
31409.73,1653,7.892527,15285,4,40.9375,1552.9688,797.2578,4405.156,3
31407.71,1654,7.737595,15285,5,40.94531,1552.9688,792.0352,4399.59,3
31407.73,1653,8.24222,15253,5,40.94531,1552.9688,797.5977,4400.75,3
31409.43,1653,7.841484,15253,5,40.96094,1552.9688,796.4297,4407.078,3
31407.75,1654,8.487395,15253,5,40.96094,1552.9727,790.1016,4412.547,3
31409.47,1653,7.298658,15221,4,40.96094,1552.9727,784.6172,4406.387,3
31411.96,1654,7.731092,15253,5,40.96094,1552.9766,790.7734,4395.035,3
31412.01,1654,7.388749,15221,4,40.96094,1552.9766,802.125,4398.039,3
31515.61,1654,8.823529,15221,4,40.96094,1552.9766,799.1172,4399.398,3
31407.86,1654,7.304786,15221,5,40.96875,1552.9688,797.7578,4399.492,3
31409.61,1653,7.497894,15221,4,40.96875,1552.9805,797.6641,4394.488,3
31407.84,1656,7.432432,15221,5,40.98438,1552.9805,802.668,4398.117,3
31407.84,1653,7.575758,15253,4,40.98438,1552.9805,799.0273,4401.098,3
31409.57,1653,6.998314,15253,4,40.98438,1552.9805,796.0312,4403.805,3
31405.23,1654,7.478992,15285,5,40.98438,1552.9805,793.3242,4410.414,3
31405.23,1653,7.329402,15285,4,40.99219,1552.9844,786.7148,4402.723,3
31405.22,1653,7.510549,15317,4,40.99219,1552.9844,794.4062,4405.496,3
31405.23,1653,7.472712,15285,4,40.99219,1552.9844,791.6211,4409.195,3
31658.87,1653,7.531381,15285,5,40.99219,1552.9922,787.9219,4404.961,3
31405.23,1654,7.711651,15285,7,40.99219,1552.9922,792.1562,4401.574,3
31405.13,1653,8.094435,15317,5,41.0,1552.9922,795.5352,4393.691,3
31407.12,1653,7.659933,15317,4,41.0,1552.9922,803.418,4392.727,3
31411.15,1654,7.004219,15317,5,41.0,1552.9961,804.375,4396.031,3
31414.02,1653,7.932489,15285,8,41.0,1552.9961,801.0703,4402.75,3
31500.44,1654,7.269653,15285,5,41.0,1552.9961,794.3477,4411.027,3
31409.11,1659,7.347973,15317,6,41.00781,1552.9883,786.0703,4406.828,3
31410.82,1653,8.227311,15317,4,41.00781,1552.9961,790.2695,4410.414,3
31409.11,1654,7.77027,15285,5,41.00781,1553.0,786.6836,4402.555,3
31656.91,1653,7.275804,15285,4,41.01562,1552.9922,794.5352,4405.746,3
31407.22,1653,7.100592,15285,5,41.02734,1553.0039,791.3398,4404.734,3
31409.04,1653,6.937394,15253,4,41.10938,1553.1289,792.3516,4409.504,3
31410.79,1653,7.523246,15317,4,41.10938,1553.1406,787.5586,4408.621,3
31409.14,1651,7.601351,15285,5,41.10938,1553.1406,788.2344,4411.383,3
31409.14,1650,7.834878,15285,5,41.10938,1553.1406,785.4609,4413.586,3
31409.14,1650,7.239057,15253,5,41.11719,1553.1406,783.2578,4414.73,3
31407.14,1650,7.172996,15253,4,41.14844,1553.1445,782.1133,4408.816,3
31410.14,1650,7.516892,15285,4,41.14844,1553.1562,788.0195,4401.289,3
31409.15,1651,7.413648,15285,5,41.14844,1553.1562,795.5117,4394.781,3
31409.15,1650,7.563025,15285,4,41.14844,1553.1562,802.0078,4400.18,3
31409.15,1650,7.360406,15285,4,41.14844,1553.1602,796.6094,4403.848,3
31409.13,1651,7.394958,15285,4,41.16406,1553.0234,792.9414,4403.238,3
31411.13,1651,7.407407,15285,4,41.16406,1553.1641,793.5469,4394.047,3
31409.58,1652,7.130872,15285,5,41.16406,1553.1641,802.8594,4397.145,3
31409.58,1651,7.919124,15253,4,41.16406,1553.1641,799.6211,4406.77,3
31411.34,1651,8.144416,15285,4,41.16406,1553.1641,789.9961,4405.453,3
31409.63,1652,7.627829,15285,5,41.17188,1553.168,791.3125,4403.699,3
31411.36,1651,7.453936,15253,4,41.17188,1553.168,793.0664,4394.207,3
31409.59,1653,7.478992,15221,5,41.17188,1553.1719,802.5469,4402.578,3
31409.59,1652,7.905803,15285,5,41.17188,1553.1719,794.1758,4407.27,3
31439.46,1652,7.828283,15317,4,41.17188,1553.1719,789.4805,4413.203,3
31409.54,1653,7.376362,15317,5,41.17969,1553.1719,783.5469,4408.941,3
31409.57,1652,7.757167,15317,4,41.17969,1553.1758,787.8086,4404.871,3
31409.63,1652,7.388749,15317,4,41.19531,1553.1602,791.8711,4404.898,3
31409.64,1652,7.569386,15317,4,41.19531,1553.1797,791.8398,4398.586,3
31411.36,1652,7.563025,15317,4,41.19531,1553.1797,798.1523,4399.176,3
32141.18,1653,7.407407,15317,5,41.19531,1553.1797,797.543,4402.438,3
31445.58,1652,7.932489,15317,6,41.19531,1553.1797,794.2812,4401.297,3
31450.99,1658,7.323232,15349,5,41.23438,1553.1875,795.4219,4401.637,3
31445.03,1660,6.913997,15349,6,41.41406,1553.207,795.082,4385.887,3
31446.75,1659,7.16091,15349,4,41.41406,1553.2109,810.7852,4401.223,3
31444.79,1660,23.74894,15317,6,41.41406,1553.2109,795.25,4410.348,3
31444.83,1659,9.067797,15317,4,41.41406,1553.2109,786.1211,4411.926,3
31698.47,1659,8.537616,15317,5,41.41406,1553.2109,784.543,4413.164,3
31444.27,1660,7.329402,15317,10,41.41406,1553.2109,783.3047,4414.148,3
31444.27,1659,8.291457,15317,9,41.42188,1553.2109,782.3203,4424.777,3
31444.2,1659,7.376362,15317,5,41.43359,1553.2109,771.6914,4425.754,3
31410.64,1659,7.58214,15285,4,41.44922,1553.2109,770.707,4419.762,3
31664.98,1656,16.94772,15221,4,41.44922,1553.2109,776.6875,4422.207,3
31409.53,1657,7.58214,15285,13,46.57031,1553.2148,774.2266,4428.562,3
31409.53,1656,7.491582,15253,4,46.71875,1553.1914,767.8711,4431.277,3
31411.37,1657,7.335582,15285,4,46.71875,1553.2148,760.0312,4424.801,3
31409.64,1658,17.69687,15285,4,46.71875,1553.2148,766.3828,4427.438,3
31411.5,1657,12.139219,15285,3,46.71875,1553.2148,763.7227,4424.328,3
31409.64,1657,6.835443,15253,4,46.71875,1553.2148,766.832,4425.906,3
31409.65,1656,7.432432,15253,3,46.72656,1553.2148,765.2539,4428.215,3
31663.23,1656,9.144793,15285,3,46.72656,1553.2148,762.9453,4425.156,3
31409.59,1657,6.846999,15285,4,46.72656,1553.2188,765.9961,4424.234,3
31409.59,1656,7.323232,15285,3,46.75,1553.2188,766.918,4425.461,3
31409.59,1656,9.359191,15285,4,46.75,1553.2188,765.6875,4424.641,3
31409.59,1656,7.497894,15285,3,46.75,1553.2188,766.4844,4425.664,3
31413.0,1656,7.185123,15285,3,46.75,1553.2188,765.4609,4427.695,3
31409.44,1660,7.335582,15285,6,46.75,1553.2188,763.4297,4428.188,3
31409.56,1656,7.251265,15285,3,46.75781,1553.2148,762.9375,4430.531,3
31408.58,1656,7.06476,15253,4,46.75781,1553.2188,760.5938,4429.727,3
31405.52,1656,7.841484,15253,4,46.75781,1553.2188,761.3945,4433.953,3
31407.5,1656,7.472712,15221,4,46.76562,1553.2188,757.1641,4432.965,3
31424.7,1657,7.550336,15221,4,46.76562,1553.2188,758.1523,4433.941,3
31405.52,1656,7.737595,15253,4,46.78125,1553.207,757.168,4434.215,3
31407.23,1656,7.737595,15253,3,46.8125,1553.207,756.8945,4435.262,3
31405.52,1657,7.13686,15253,4,46.8125,1553.207,755.8438,4430.621,3
31657.12,1656,7.872697,15253,3,46.8125,1553.207,760.4531,4434.09,3
31405.5,1657,8.040201,15253,5,46.8125,1553.2188,756.9844,4429.18,3
31405.54,1656,7.872697,15285,3,46.8125,1553.2227,761.8945,4429.609,3
31407.26,1656,7.97649,15253,4,46.8125,1553.2227,761.4531,4418.633,3
31405.54,1657,7.77592,15253,4,46.82031,1553.2227,772.4258,4418.578,3
31405.59,1656,7.724601,15253,3,46.82031,1553.2227,772.4805,4419.484,3
31405.59,1656,7.329402,15285,3,46.82031,1553.2227,771.5664,4419.785,3
31405.59,1656,7.575758,15253,3,46.82031,1553.2344,771.2656,4416.785,3
31407.58,1656,6.992418,15253,3,46.82031,1553.2344,774.2656,4419.957,3
31405.6,1657,7.370184,15285,4,46.82812,1553.2344,771.082,4428.02,3
31405.48,1656,7.472712,15285,3,46.83594,1553.2266,763.0195,4430.008,3
31407.21,1656,7.569386,15285,3,46.92969,1553.2344,761.0234,4437.781,3
31405.51,1657,6.812447,15317,4,46.92969,1553.2383,753.25,4435.637,3
31407.23,1656,7.647059,15285,3,46.92969,1553.2383,755.293,4434.129,3
31405.51,1657,7.575758,15285,4,46.9375,1553.3438,756.7969,4434.355,3
31408.51,1656,7.750631999999999,15317,3,46.95312,1553.2383,756.5703,4434.645,3
31410.62,1656,6.728343,15285,3,46.95312,1553.2422,756.168,4438.27,3
31405.45,1657,7.245156,15285,4,46.95312,1553.2422,752.6328,4438.137,3
31405.45,1656,7.239057,15253,4,46.95312,1553.2422,752.7617,4439.859,3
31405.45,1656,10.753599,15285,3,46.95312,1553.2422,751.0391,4434.43,3
31405.46,1656,7.035176,15285,3,46.96094,1553.2344,756.4688,4434.84,3
31411.37,1657,7.949791,15285,3,46.96875,1553.2422,756.0586,4438.715,3
31409.65,1659,7.220823,15285,4,46.96875,1553.2422,752.1836,4440.387,3
31409.66,1658,7.647059,15253,3,46.96875,1553.2422,750.4961,4429.238,3
31407.48,1658,7.724601,15253,4,46.96875,1553.2422,761.6445,4429.695,3
31543.05,1658,7.251265,15285,4,46.96875,1553.2422,761.1875,4428.422,3
31407.36,1668,7.335582,15317,4,46.98438,1553.2422,762.4609,4428.426,3
31405.52,1658,7.281964,15285,5,46.98438,1553.2422,762.457,4434.867,3
31405.52,1657,7.094595,15285,4,46.98438,1553.2422,756.0,4422.762,3
31661.98,1657,7.010135,15253,3,47.07031,1553.1719,768.1055,4421.551,3
31408.09,1658,7.925801,15253,5,47.07031,1553.2461,769.3164,4429.102,3
31657.19,1657,8.087616,15253,3,47.07031,1553.2461,761.75,4433.824,3
31408.12,1657,7.783418,15285,4,47.07812,1553.2461,756.9531,4430.195,3
31408.13,1657,7.828283,15285,4,47.07812,1553.2461,760.582,4429.969,3
31409.86,1657,8.164983,15285,3,47.09375,1553.2461,760.8008,4424.875,3
31408.19,1658,7.744108,15285,4,47.09375,1553.2461,765.8945,4424.859,3
31408.19,1657,8.108108,15285,3,47.09375,1553.2461,765.8945,4426.492,3
31408.19,1657,7.407407,15253,3,47.09375,1553.2461,764.2617,4426.516,3
31408.21,1657,8.158116,15253,3,47.09375,1553.2461,764.2383,4422.355,3
31410.2,1657,7.750631999999999,15253,3,47.10156,1553.2461,768.3984,4423.34,3
31408.23,1657,7.575758,15253,4,47.10156,1553.2461,767.4141,4428.594,3
31408.28,1657,8.164983,15253,9,47.10156,1553.2461,762.1523,4429.082,3
31410.12,1657,8.662742,15253,4,47.10156,1553.2461,761.6641,4429.535,3
31408.28,1658,7.750631999999999,15253,5,47.10156,1553.2461,761.2109,4435.531,3
31410.0,1657,8.501684000000001,15253,3,47.10938,1553.25,755.2148,4435.281,3
31407.52,1658,8.739495999999999,15285,5,47.10938,1553.25,755.4648,4436.375,3
31407.52,1656,9.680135,15317,5,47.10938,1553.25,754.3594,4435.965,3
31565.56,1656,9.090909,15317,6,47.10938,1553.25,754.7695,4434.824,3
31444.01,1656,10.075567,15285,6,47.10938,1553.25,755.9102,4422.703,3
31444.51,1662,8.724832,15349,3,47.15625,1553.4023,768.0312,4421.566,3
31447.31,1662,8.564232,15349,15,47.15625,1553.4023,769.168,4412.961,3
31445.32,1663,8.746846,15349,5,47.17188,1553.4023,777.5742,4416.625,3
31447.17,1662,15.293118,15349,4,47.17188,1553.4023,773.9102,4434.137,3
31447.47,1663,10.774411,15285,6,47.17188,1553.4609,756.3828,4431.621,3
31445.34,1662,22.47475,15317,3,47.17188,1553.4609,758.8984,4430.098,3
31698.99,1662,11.680672,15317,4,47.17188,1553.4609,760.3633,4423.641,3
31457.82,1663,8.593092,15317,5,47.17969,1553.4609,766.8203,4428.129,3
31445.34,1663,8.151261,15317,4,47.17969,1553.4609,762.332,4431.219,3
31411.72,1662,9.327731,15285,3,47.17969,1553.4609,759.2344,4432.039,3
31411.72,1658,10.822148,15253,4,47.19531,1553.4648,758.4141,4414.211,3
31414.85,1658,9.327731,15253,3,47.19531,1553.4648,776.2422,4416.484,3
31411.77,1664,8.853288,15253,8,47.19531,1553.4688,773.9492,4423.059,3
31411.77,1659,10.708263,15253,4,47.19531,1553.4688,767.375,4416.543,3
31411.77,1659,10.43771,15285,4,47.19531,1553.4805,773.8867,4415.199,3
31411.77,1660,7.750631999999999,15285,4,47.20312,1553.4805,775.2305,4404.332,3
31413.75,1660,8.930076,15285,4,47.20312,1553.4844,786.0859,4404.977,3
31409.78,1661,9.319899,15317,5,47.20312,1553.4844,785.4336,4406.914,3
31411.78,1660,8.877722,15285,4,47.20312,1553.4961,783.4922,4402.242,3
31413.48,1660,10.543933,15285,4,47.20312,1553.5039,788.1641,4399.707,3
31411.78,1661,8.84583,15285,5,47.20312,1553.5039,790.6875,4402.422,3
31416.84,1660,8.00337,15285,4,47.21094,1553.5039,787.9648,4407.414,3
31415.68,1661,9.26706,15285,4,47.21094,1553.5039,782.9727,4412.859,3
31416.71,1660,11.120472,15285,5,47.21094,1553.5078,777.5195,4414.453,3
31352.74,1665,11.139241,15285,5,47.21094,1554.2656,775.9258,4421.227,3
31433.71,1667,10.490694,15285,5,47.21875,1554.3516,769.1484,4428.043,3
31425.24,1666,13.469736,15285,5,47.22656,1554.3516,761.5742,4415.156,3
31426.95,1666,12.436116,15285,4,47.30469,1554.3555,774.3672,4459.215,3
31425.3,1667,16.0,15285,4,47.30469,1554.7578,730.3008,4435.703,3
31622.41,1666,16.383701,15317,4,47.32812,1554.7305,753.7305,4435.457,3
31415.52,1666,18.95535,15285,4,47.39062,1554.7461,753.5742,4437.246,3
31414.45,1666,8.192568,15253,3,47.41406,1554.7461,751.7891,4436.828,3
31425.05,1665,12.659303,15285,3,47.41406,1554.75,752.1289,4435.793,3
31420.66,1667,7.485282,15285,8,47.42969,1554.7578,753.1406,4441.652,3
31419.23,1667,7.834878,15285,3,47.58203,1554.7578,747.2773,4432.75,3
31455.46,1668,9.560068,15285,5,47.58984,1554.8906,756.1562,4421.434,3
31449.61,1674,10.236887,15253,4,47.60547,1554.9062,767.3203,4431.641,3
31703.45,1672,11.979609,15317,3,47.60547,1554.9062,756.9727,4430.082,3
31505.57,1673,8.298052,15317,4,47.60547,1554.9062,758.5,4435.625,3
31449.68,1672,9.021922,15253,4,47.60547,1554.9062,752.957,4436.82,3
31451.4,1672,8.945148,15285,3,47.61328,1554.9062,751.7617,4439.23,3
31449.5,1672,7.821699,15285,4,47.61328,1554.9062,749.3516,4407.203,3
31449.53,1671,9.343434,15317,3,47.61328,1554.9219,781.3711,4405.254,3
31449.54,1671,8.593092,15317,4,47.61328,1554.9219,783.3203,4397.758,3
31449.54,1671,8.340354,15349,4,47.61328,1554.9258,790.8008,4398.473,3
31417.9,1671,9.848485,15317,3,47.63672,1554.8711,790.0859,4400.434,3
31415.92,1668,7.460184,15285,4,47.63672,1554.9258,788.1211,4400.711,3
31415.92,1667,9.823678,15285,3,47.63672,1554.9258,787.875,4403.039,3
31417.62,1667,8.080808,15285,3,47.63672,1554.9297,785.4922,4403.062,3
31415.92,1667,8.178752,15253,4,47.63672,1554.9297,785.4688,4409.43,3
31648.13,1666,11.157718,15253,3,47.64453,1554.9297,779.0977,4407.414,3
31415.87,1666,7.89916,15253,5,47.64453,1554.9297,781.1133,4401.148,3
31415.91,1666,8.991597,15253,3,47.64453,1554.9297,787.3711,4405.102,3
31417.63,1666,8.333333,15285,3,47.64453,1554.9336,783.418,4408.473,3
31415.91,1667,7.478992,15285,5,47.64453,1554.9336,780.0469,4409.0,3
31415.91,1665,8.312343,15285,3,47.65234,1554.9375,779.5156,4409.824,3
31417.93,1664,7.556675,15285,3,47.65234,1554.9375,778.6914,4403.605,3
31415.96,1666,7.912458,15285,4,47.65234,1554.9375,784.8984,4392.059,3
31417.81,1666,7.491582,15253,3,47.65234,1554.9414,796.4453,4396.074,3
31415.96,1667,7.737595,15253,5,47.65234,1554.9414,792.4297,4398.387,3
31415.96,1666,8.445946,15221,3,47.66016,1554.9336,790.1133,4399.715,3
31669.69,1666,7.659933,15221,3,47.66016,1554.9414,788.7852,4402.789,3
31415.88,1667,7.16091,15221,5,47.68359,1554.9219,785.7109,4403.32,3
31415.95,1666,7.666386,15253,3,47.68359,1554.9453,785.1719,4389.902,3
31423.07,1666,7.447699,15253,3,47.68359,1554.9453,798.5859,4387.652,3
31422.25,1666,8.437761,15253,3,47.69922,1554.9453,800.8125,4387.559,3
31420.97,1665,9.715243,15253,4,48.22656,1554.9062,800.9062,4399.484,3
31421.75,1666,8.677338,15253,5,48.22656,1554.9336,788.9648,4401.246,3
31421.81,1665,8.417508,15253,4,48.22656,1554.9375,786.7148,4404.137,3
31491.61,1665,8.333333,15285,4,48.22656,1554.9375,783.7969,4408.805,3
