face_landmarking_mem.committed_Committed_AS,face_landmarking_system.active_processes_active,face_landmarking_system.cpu_user,face_landmarking_system.file_nr_used_used,face_landmarking_system.processes_running,face_landmarking_system.ram_buffers,face_landmarking_system.ram_cached,face_landmarking_system.ram_free,face_landmarking_system.ram_used,Target
10392.207,1015.0,7.996633,9462,16,80.25,2778.387,1740.527,2191.922,8
10392.086,1015.0,5.634987,9462,7,80.25,2778.387,1741.633,2190.816,8
10392.094,1015.0,4.511278,9430,17,80.25781,2778.387,1740.73,2191.719,8
10392.168,1015.0,5.378151,9430,5,80.25781,2778.387,1740.191,2192.25,8
10393.875,1016.0,5.130362,9430,6,80.25781,2778.387,1740.383,2192.059,8
10392.172,1015.0,7.232969,9430,14,80.25781,2778.387,1743.559,2188.883,8
10394.043,1016.0,5.05476,9430,10,80.25781,2778.387,1742.504,2189.938,8
10392.191,1015.0,5.462185,9430,11,80.25781,2778.387,1740.574,2191.867,8
10393.574,1016.0,4.278523,9430,17,80.26562,2778.387,1740.066,2192.375,8
10392.195,1015.0,3.781513,9430,17,80.26562,2778.387,1740.066,2192.367,8
10645.043,1016.0,4.11419,9430,20,80.26562,2778.387,1742.039,2190.395,8
10392.195,1015.0,3.784693,9462,10,80.26562,2778.387,1739.848,2192.586,8
10392.199,1015.0,4.878049,9462,9,80.26562,2778.387,1739.816,2192.617,8
10392.207,1015.0,4.208754,9462,17,80.27344,2778.387,1737.848,2194.586,8
10392.207,1015.0,3.700589,9462,17,80.27344,2778.387,1736.945,2195.48,8
10392.281,1015.0,3.277311,9462,17,80.27344,2778.391,1739.047,2193.379,8
10392.281,1015.0,3.625632,9462,17,80.27344,2778.391,1737.562,2194.859,8
10392.285,1015.0,3.619529,9462,4,80.27344,2778.391,1737.477,2194.945,8
10392.285,1015.0,4.285714,9462,4,80.27344,2778.391,1738.258,2194.164,8
10393.992,1016.0,5.625525,9462,9,80.28125,2778.391,1739.258,2193.164,8
10392.285,1015.0,5.037783,9462,4,80.28125,2778.391,1740.191,2192.223,8
10394.008,1016.0,4.205214,9462,8,80.28125,2778.391,1741.363,2191.051,8
10392.285,1015.0,4.769874,9462,5,80.28125,2778.391,1742.02,2190.395,8
10394.086,1016.0,3.778338,9494,6,80.28125,2778.391,1740.637,2191.777,8
10396.285,1016.0,8.64094,9494,9,80.28906,2778.391,1738.469,2193.945,8
10648.832,1016.0,4.5454550000000005,9494,7,80.28906,2778.395,1738.281,2194.125,8
10396.289,1016.0,4.117647,9494,5,80.28906,2778.395,1741.078,2191.324,8
10396.285,1016.0,6.879195,9494,4,80.28906,2778.395,1742.914,2189.488,8
10392.285,1015.0,8.984047,9494,6,80.28906,2778.395,1742.996,2189.406,8
10392.285,1015.0,5.201342,9494,5,80.28906,2778.395,1740.234,2192.168,8
10392.289,1015.0,4.033613,9494,4,80.29688,2778.395,1741.16,2191.242,8
10392.289,1015.0,4.537815,9494,5,80.29688,2778.395,1738.605,2193.789,8
10394.125,1016.0,3.622578,9494,6,80.29688,2778.395,1737.762,2194.633,8
10392.289,1015.0,4.117647,9494,6,80.29688,2778.395,1737.949,2194.445,8
10566.105,1015.0,3.691275,9494,7,80.29688,2778.395,1738.422,2193.973,8
10392.234,1015.0,5.042017,9494,5,80.30469,2778.395,1737.477,2194.918,8
10392.645,1016.0,4.785894,9526,5,80.30469,2778.395,1739.141,2193.246,8
10392.246,1015.0,3.778338,9494,4,80.30469,2778.395,1737.859,2194.527,8
10393.973,1016.0,3.79107,9494,9,80.30469,2778.395,1739.523,2192.863,8
10392.254,1015.0,3.185247,9526,4,80.30469,2778.395,1740.348,2192.039,8
10396.262,1016.0,5.387205,9526,4,80.30469,2778.395,1742.289,2190.098,8
10396.262,1016.0,8.396306,9526,3,80.3125,2778.395,1740.125,2192.262,8
10396.438,1016.0,6.081081,9526,4,80.3125,2778.395,1736.617,2195.762,8
10392.438,1015.0,3.613445,9526,4,80.3125,2778.395,1736.508,2195.871,8
10392.438,1015.0,3.775168,9558,3,80.3125,2778.395,1737.598,2194.781,8
10392.449,1015.0,3.694374,9526,3,80.3125,2778.395,1740.836,2191.543,8
10392.453,1015.0,4.201681,9494,3,80.32031,2778.395,1739.203,2193.176,8
10394.16,1016.0,4.020101,9494,4,80.32031,2778.395,1741.391,2190.98,8
10392.461,1015.0,3.865546,9494,2,80.32031,2778.395,1744.098,2188.273,8
10394.184,1016.0,5.19263,9430,5,80.32031,2778.395,1744.133,2188.238,8
10392.465,1015.0,5.033557,9430,4,80.32031,2778.395,1740.758,2191.613,8
10394.316,1016.0,5.439331,9430,4,80.32031,2778.395,1740.398,2191.973,8
10392.465,1015.0,4.957983,9430,2,80.32812,2778.395,1740.379,2191.992,8
10645.312,1016.0,5.550883,9430,3,80.32812,2778.395,1741.027,2191.336,8
10392.484,1015.0,3.85906,9398,3,80.32812,2778.398,1740.016,2192.348,8
10392.359,1015.0,4.777871,9398,2,80.32812,2778.398,1743.234,2189.125,8
10392.371,1015.0,4.285714,9398,2,80.32812,2778.398,1742.688,2189.672,8
10392.406,1015.0,4.040404,9430,3,80.32812,2778.398,1744.098,2188.262,8
10392.406,1015.0,3.872054,9398,5,80.33594,2778.398,1742.801,2189.559,8
10392.406,1015.0,5.466779,9398,5,80.33594,2778.398,1739.832,2192.52,8
10393.402,1018.0,7.788945,9398,9,80.33594,2778.398,1743.145,2189.207,8
10392.41,1015.0,8.585859,9430,4,80.33594,2778.398,1740.984,2191.367,8
10645.258,1016.0,8.24222,9398,6,80.33594,2778.398,1742.684,2189.668,8
10392.473,1015.0,8.922559,9398,4,80.34375,2778.398,1740.758,2191.594,8
10394.195,1016.0,8.754209,9398,6,80.34375,2778.398,1741.859,2190.484,8
10392.473,1015.0,8.235294,9398,5,80.34375,2778.398,1741.172,2191.172,8
10394.133,1016.0,8.684654,9430,8,80.34375,2778.398,1744.055,2188.289,8
10392.418,1015.0,5.294118,9462,2,80.34375,2778.398,1740.555,2191.789,8
10392.418,1015.0,3.535354,9430,5,80.34375,2778.398,1747.016,2185.328,8
10392.449,1015.0,7.556675,9430,5,80.35156,2778.398,1746.539,2185.805,8
10392.457,1015.0,9.182814,9398,4,80.35156,2778.398,1744.504,2187.832,8
10392.461,1015.0,9.014322,9398,4,80.35156,2778.398,1744.023,2188.312,8
10392.461,1015.0,9.151973,9430,2,80.35156,2778.398,1746.77,2185.566,8
10392.461,1015.0,4.87395,9430,6,80.35156,2778.398,1746.438,2185.898,8
10392.461,1015.0,3.694374,9398,6,80.35938,2778.398,1742.5,2189.836,8
10394.172,1016.0,4.267782,9398,6,80.35938,2778.398,1741.027,2191.301,8
10392.465,1015.0,4.777871,9398,4,80.35938,2778.398,1741.047,2191.281,8
10394.125,1016.0,9.463987,9398,3,80.35938,2778.398,1740.062,2192.266,8
10392.449,1015.0,5.971405,9430,4,80.35938,2778.398,1740.75,2191.578,8
10394.301,1016.0,4.369748,9398,4,80.36719,2778.402,1739.684,2192.645,8
10392.449,1015.0,7.485282,9430,5,80.36719,2778.402,1740.949,2191.367,8
10623.562,1015.0,5.196982,9398,5,80.36719,2778.402,1742.918,2189.398,8
10392.445,1015.0,3.946264,9462,4,80.36719,2778.402,1745.355,2186.961,8
10392.449,1015.0,6.890756,9462,4,80.36719,2778.406,1743.312,2189.004,8
10392.449,1015.0,6.728343,9462,4,80.375,2778.406,1744.105,2188.207,8
10392.449,1015.0,7.647059,9462,4,80.375,2778.406,1746.641,2185.664,8
10392.449,1015.0,4.777871,9462,4,80.375,2778.406,1745.656,2186.648,8
10392.449,1015.0,5.616094,9462,5,80.375,2778.406,1746.242,2186.062,8
10393.707,1016.0,8.494533,9462,4,80.375,2778.406,1744.66,2187.645,8
10392.461,1015.0,5.793451,9494,3,80.38281,2778.406,1744.262,2188.043,8
10567.16,1015.0,5.205709,9462,6,80.38281,2778.406,1743.461,2188.836,8
10392.473,1015.0,5.798319,9462,4,80.38281,2778.406,1744.121,2188.176,8
10645.32,1016.0,6.47603,9462,5,80.38281,2778.406,1750.473,2181.824,8
10392.434,1015.0,4.70984,9462,3,80.38281,2778.406,1741.629,2190.668,8
10394.156,1016.0,6.228956,9462,3,80.38281,2778.406,1742.438,2189.859,8
10392.434,1015.0,3.114478,9462,2,80.39062,2778.406,1746.008,2186.289,8
10392.438,1015.0,4.131535,9462,5,80.39062,2778.406,1745.5,2186.789,8
10392.445,1015.0,5.382675,9430,3,80.39062,2778.406,1744.859,2187.43,8
10392.445,1015.0,7.232969,9398,4,80.39062,2778.406,1742.891,2189.398,8
10392.449,1015.0,7.466443,9430,5,80.39062,2778.406,1745.727,2186.562,8
10392.457,1015.0,6.823926,9430,2,80.39844,2778.406,1745.941,2186.348,8
10392.457,1016.0,7.518797,9398,3,80.39844,2778.406,1743.234,2189.047,8
10392.461,1016.0,4.96633,9430,4,80.39844,2778.406,1741.16,2191.121,8
10394.168,1017.0,5.042017,9430,7,80.39844,2778.406,1739.684,2192.598,8
10392.465,1016.0,9.151973,9462,5,80.39844,2778.406,1746.395,2185.887,8
10394.184,1017.0,7.808564,9462,3,80.40625,2778.406,1742.805,2189.477,8
10392.461,1016.0,7.118928,9462,2,80.40625,2778.406,1742.227,2190.047,8
10394.312,1017.0,4.020101,9494,3,80.40625,2778.406,1744.434,2187.84,8
10392.461,1016.0,4.11419,9494,2,80.40625,2778.406,1741.484,2190.789,8
10421.941,1016.0,3.716216,9494,3,80.40625,2778.406,1742.043,2190.23,8
10392.398,1016.0,3.868797,9462,4,80.41406,2778.406,1744.215,2188.059,8
10392.48,1016.0,7.750631999999999,9462,5,80.41406,2778.406,1745.234,2187.031,8
10392.48,1016.0,8.501684000000001,9462,5,80.41406,2778.41,1743.266,2189.0,8
10392.484,1016.0,8.375209,9462,6,80.41406,2778.41,1744.918,2187.344,8
10392.504,1016.0,8.305369,9430,5,80.41406,2778.41,1743.074,2189.188,8
10392.504,1016.0,8.607595,9430,6,80.42188,2778.41,1743.168,2189.094,8
10394.215,1017.0,7.335582,9462,4,80.42188,2778.41,1743.266,2188.988,8
10392.508,1016.0,7.058824,9430,3,80.42188,2778.41,1740.559,2191.695,8
10394.23,1017.0,4.541632,9430,5,80.42188,2778.41,1740.203,2192.051,8
10392.508,1016.0,6.728343,9462,2,80.42188,2778.41,1740.828,2191.426,8
10394.363,1017.0,4.450042,9462,4,80.42188,2778.41,1738.945,2193.309,8
10392.449,1016.0,3.942953,9462,5,80.42969,2778.41,1736.473,2195.781,8
10495.254,1016.0,8.403361,9462,5,80.42969,2778.41,1738.395,2193.852,8
10392.492,1016.0,8.4246,9462,4,80.42969,2778.41,1738.688,2193.559,8
10392.492,1013.0,9.167368,9462,4,80.42969,2778.41,1741.078,2191.168,8
10392.492,1013.0,8.655462,9430,4,80.42969,2778.41,1743.172,2189.074,8
10392.492,1013.0,9.312081,9462,5,80.4375,2778.41,1745.332,2186.914,8
10393.359,1015.0,8.877722,9462,6,80.4375,2778.41,1744.91,2187.328,8
10392.492,1013.0,7.058824,9398,3,80.4375,2778.41,1749.516,2182.723,8
10398.215,1015.0,6.968934,9398,5,80.4375,2778.41,1746.91,2185.328,8
10396.508,1014.0,6.627517,9398,4,80.4375,2778.41,1744.695,2187.543,8
10398.23,1015.0,8.999159,9462,5,80.44531,2778.41,1742.949,2189.289,8
10396.324,1014.0,9.128978,9462,3,80.44531,2778.41,1744.309,2187.922,8
10394.062,1014.0,7.286432,9462,4,80.44531,2778.41,1741.027,2191.203,8
10392.34,1013.0,4.020101,9462,3,80.44531,2778.41,1740.473,2191.758,8
10421.914,1013.0,3.85906,9430,4,80.44531,2778.41,1739.418,2192.812,8
10392.434,1013.0,3.625632,9430,2,80.44531,2778.41,1740.031,2192.199,8
10392.434,1013.0,3.956229,9430,4,80.45312,2778.41,1739.559,2192.672,8
10392.438,1013.0,3.526448,9462,4,80.45312,2778.41,1740.16,2192.062,8
10392.438,1013.0,3.849372,9462,4,80.45312,2778.41,1738.133,2194.09,8
10392.438,1013.0,3.85906,9494,3,80.45312,2778.41,1740.395,2191.828,8
10392.441,1013.0,3.946264,9494,5,80.45312,2778.414,1739.496,2192.727,8
10392.441,1013.0,5.205709,9494,2,80.46094,2778.414,1739.395,2192.824,8
10392.441,1013.0,6.144781,9494,2,80.46094,2778.418,1738.641,2193.57,8
10645.336,1014.0,3.85906,9430,5,80.46094,2778.418,1739.863,2192.344,8
10392.488,1013.0,5.042017,9430,2,80.46094,2778.418,1741.461,2190.746,8
10394.211,1014.0,5.046257,9494,6,80.46094,2778.418,1742.441,2189.766,8
10392.488,1013.0,7.317073,9462,3,80.46094,2778.418,1741.977,2190.23,8
10394.34,1014.0,8.010118,9494,6,80.46875,2778.418,1741.609,2190.598,8
10392.492,1013.0,8.080808,9462,4,80.46875,2778.418,1742.719,2189.48,8
10392.496,1013.0,8.655462,9462,2,80.46875,2778.418,1741.992,2190.207,8
10392.492,1013.0,8.732158,9462,4,80.46875,2778.418,1743.559,2188.641,8
10392.492,1013.0,6.307822,9526,3,80.46875,2778.418,1741.484,2190.715,8
10392.492,1013.0,6.638655,9494,5,80.47656,2778.418,1740.703,2191.496,8
10392.43,1013.0,5.536913,9526,2,80.47656,2778.418,1738.824,2193.367,8
10392.441,1013.0,4.610226,9494,4,80.47656,2778.418,1737.348,2194.844,8
10392.473,1013.0,5.033557,9526,2,80.47656,2778.418,1736.379,2195.812,8
10394.309,1014.0,4.369748,9494,3,80.47656,2778.418,1736.684,2195.508,8
10392.473,1013.0,4.198153,9494,2,80.48438,2778.418,1737.418,2194.773,8
10645.324,1014.0,3.862301,9526,3,80.48438,2778.418,1737.492,2194.691,8
10392.723,1013.0,4.773869,9494,6,80.48438,2778.418,1738.91,2193.273,8
10394.199,1014.0,4.781879,9494,4,80.48438,2778.418,1736.715,2195.469,8
10392.48,1013.0,6.302521,9494,4,80.48438,2778.418,1737.828,2194.355,8
10394.203,1014.0,3.787879,9494,6,80.48438,2778.418,1736.906,2195.277,8
10392.48,1013.0,5.201342,9494,4,80.49219,2778.418,1735.887,2196.297,8
10392.488,1013.0,8.291457,9398,3,80.49219,2778.418,1739.059,2193.117,8
10392.492,1013.0,7.608696,9398,3,80.49219,2778.418,1742.004,2190.172,8
10392.492,1013.0,8.060453,9398,4,80.49219,2778.418,1741.785,2190.391,8
10392.52,1013.0,6.968934,9398,4,80.49219,2778.418,1741.824,2190.352,8
10392.52,1013.0,8.860759,9430,2,80.5,2778.418,1738.281,2193.895,8
10392.523,1013.0,8.607595,9462,3,80.5,2778.422,1741.738,2190.43,8
10392.527,1013.0,4.537815,9462,3,80.5,2778.422,1743.559,2188.605,8
10394.234,1014.0,4.191115,9462,5,80.5,2778.422,1742.82,2189.344,8
10392.527,1013.0,7.504215999999999,9462,3,80.5,2778.422,1740.262,2191.902,8
10394.254,1014.0,8.945148,9462,8,80.5,2778.422,1742.105,2190.059,8
10392.406,1013.0,8.319328,9462,2,80.50781,2778.422,1742.32,2189.844,8
10394.27,1014.0,8.164983,9462,5,80.50781,2778.422,1743.469,2188.688,8
10392.504,1013.0,3.94958,9462,4,80.50781,2778.422,1744.352,2187.805,8
10495.285,1013.0,6.139613,9462,4,80.50781,2778.422,1742.625,2189.531,8
10392.488,1013.0,4.773869,9398,5,80.50781,2778.422,1741.625,2190.531,8
10392.488,1013.0,4.869857,9430,2,80.51562,2778.422,1742.223,2189.934,8
10392.492,1013.0,6.20285,9430,3,80.51562,2778.422,1739.051,2193.098,8
10392.492,1013.0,7.453936,9430,4,80.51562,2778.422,1738.051,2194.098,8
10392.508,1013.0,4.442582,9462,5,80.51562,2778.59,1738.645,2193.504,8
10392.492,1013.0,8.571429,9462,4,80.51562,2778.59,1740.398,2191.582,8
10394.328,1014.0,8.305369,9462,6,80.51562,2778.59,1737.918,2194.062,8
10392.434,1013.0,8.83095,9462,4,80.52344,2778.59,1740.867,2191.113,8
10394.293,1014.0,8.823529,9462,6,80.52344,2778.59,1742.758,2189.215,8
10396.453,1014.0,8.739495999999999,9462,4,80.52344,2778.59,1742.512,2189.461,8
10611.188,1014.0,7.491582,9462,5,80.52344,2778.59,1739.805,2192.168,8
10396.461,1013.0,6.902357,9462,4,80.52344,2778.59,1738.82,2193.152,8
10649.328,1014.0,7.407407,9494,6,80.53125,2778.59,1742.633,2189.34,8
10396.465,1013.0,8.549873999999999,9462,4,80.53125,2778.59,1740.172,2191.793,8
10396.465,1013.0,8.473154,9462,3,80.53125,2778.59,1739.508,2192.457,8
10392.469,1012.0,4.96633,9462,4,80.53125,2778.59,1738.77,2193.195,8
10392.469,1012.0,4.549284,9462,2,80.53125,2778.59,1739.66,2192.305,8
10392.469,1012.0,4.713805,9430,4,80.53906,2778.59,1740.664,2191.301,8
10393.082,1014.0,4.373423,9430,6,80.53906,2778.59,1739.34,2192.617,8
10392.469,1014.0,9.94941,9462,4,80.53906,2778.59,1739.68,2192.277,8
10392.469,1013.0,9.106239,9462,16,80.53906,2778.594,1742.012,2189.945,8
10645.316,1014.0,9.06801,9430,4,80.53906,2778.594,1741.023,2190.93,8
10392.648,1013.0,8.319328,9398,3,80.53906,2778.594,1744.355,2187.598,8
10645.496,1015.0,9.856782,9430,6,80.54688,2778.594,1744.316,2187.637,8
10392.648,1013.0,8.746846,9430,3,80.54688,2778.594,1744.156,2187.789,8
10394.387,1014.0,6.633081,9430,5,80.54688,2778.594,1743.332,2188.613,8
10392.648,1014.0,9.18197,9430,4,80.54688,2778.594,1742.16,2189.785,8
10392.652,1014.0,8.999159,9462,4,80.54688,2778.594,1740.438,2191.508,8
10392.656,1014.0,8.786611,9462,4,80.54688,2778.598,1739.133,2192.812,8
10392.469,1014.0,9.555742,9462,4,80.55469,2778.598,1742.641,2189.301,8
10392.48,1014.0,9.21273,9430,4,80.55469,2778.598,1741.656,2190.277,8
10392.492,1014.0,9.304275,9430,3,80.55469,2778.598,1741.328,2190.605,8
10392.508,1014.0,8.930076,9398,3,80.55469,2778.598,1738.543,2193.391,8
10392.492,1014.0,9.0301,9398,2,80.55469,2778.598,1739.785,2192.148,8
10394.266,1015.0,8.137584,9430,3,80.5625,2778.598,1739.691,2192.242,8
10394.445,1014.0,4.450042,9462,2,80.5625,2778.598,1740.09,2191.836,8
10396.352,1015.0,4.128054,9430,4,80.5625,2778.598,1739.367,2192.559,8
10394.645,1014.0,7.569386,9430,4,80.5625,2778.598,1740.414,2191.512,8
10396.496,1015.0,7.731092,9430,5,80.5625,2778.598,1740.105,2191.82,8
10394.645,1013.0,8.38223,9398,4,80.5625,2778.598,1739.359,2192.566,8
10647.445,1013.0,8.717519,9398,7,80.57031,2778.598,1738.375,2193.551,8
10394.598,1013.0,8.684654,9430,3,80.57031,2778.598,1739.094,2192.824,8
10392.277,1013.0,8.087616,9430,4,80.57031,2778.598,1740.805,2191.113,8
10392.285,1013.0,7.912458,9366,4,80.57031,2778.598,1740.836,2191.082,8
10392.285,1013.0,8.607595,9366,4,80.57031,2778.598,1743.086,2188.832,8
10392.285,1013.0,8.101266,9366,4,80.57812,2778.598,1742.258,2189.66,8
10392.285,1013.0,9.083263,9430,5,80.57812,2778.598,1741.953,2189.957,8
10393.992,1014.0,8.4246,9398,5,80.57812,2778.598,1740.238,2191.672,8
10392.289,1013.0,8.922559,9398,3,80.57812,2778.598,1736.254,2195.656,8
10394.145,1014.0,8.585859,9430,5,80.57812,2778.602,1739.34,2192.57,8
10392.23,1013.0,9.220453,9430,3,80.57812,2778.602,1744.555,2187.352,8
10644.555,1016.0,9.495798,9430,6,80.58594,2778.602,1740.117,2191.789,8
10392.254,1013.0,9.312081,9398,5,80.58594,2778.602,1741.57,2190.328,8
10393.98,1014.0,9.052808,9430,5,80.58594,2778.602,1745.301,2186.598,8
10392.258,1013.0,9.022556,9430,4,80.60156,2779.098,1743.793,2188.105,8
10392.258,1013.0,8.816121,9430,2,80.60156,2779.098,1743.43,2187.957,8
10392.258,1013.0,8.892617,9398,4,80.60156,2779.098,1746.871,2184.516,8
10392.258,1013.0,8.508846,9430,4,80.60156,2779.098,1745.566,2185.82,8
10392.262,1013.0,9.06801,9398,3,80.60156,2779.098,1742.719,2188.668,8
10392.262,1013.0,9.312081,9398,5,80.60938,2779.098,1743.578,2187.809,8
10394.098,1014.0,8.655462,9430,4,80.60938,2779.098,1741.859,2189.52,8
10392.211,1013.0,9.395973,9430,3,80.60938,2779.098,1740.992,2190.387,8
10393.941,1014.0,8.585859,9430,7,80.60938,2779.098,1742.637,2188.742,8
10392.219,1013.0,8.35443,9398,5,80.60938,2779.098,1748.879,2182.5,8
10394.145,1014.0,8.593092,9430,6,80.60938,2779.098,1747.035,2184.344,8
10392.293,1013.0,8.319328,9430,16,80.61719,2779.098,1745.02,2186.359,8
10642.129,1013.0,9.144295,9494,5,80.61719,2779.133,1742.633,2188.738,8
10392.312,1013.0,8.808724999999999,9462,4,80.625,2779.133,1743.887,2187.449,8
10392.297,1013.0,5.046257,9494,4,80.625,2779.133,1742.289,2189.039,8
10392.309,1013.0,8.600337,9494,4,80.625,2779.133,1740.816,2190.512,8
10392.309,1013.0,6.992418,9494,19,80.625,2779.133,1739.199,2192.129,8
10392.316,1013.0,8.00337,9462,4,80.625,2779.133,1741.473,2189.855,8
10392.258,1013.0,8.83095,9462,5,80.63281,2779.133,1743.379,2187.949,8
10394.121,1014.0,6.734007,9462,6,80.63281,2779.133,1745.52,2185.801,8
10392.285,1013.0,8.51602,9430,17,80.63281,2779.133,1744.496,2186.824,8
10607.0,1013.0,5.11745,9430,5,80.63281,2779.133,1745.195,2186.125,8
10392.285,1012.0,8.158116,9430,15,80.63281,2779.133,1743.297,2188.023,8
10606.922,1012.0,8.494533,9462,4,80.63281,2779.133,1745.27,2186.051,8
10392.285,1012.0,8.900084,9430,15,80.64062,2779.137,1743.914,2187.406,8
10392.902,1013.0,8.885163,9430,4,80.64062,2779.258,1745.793,2185.516,8
10392.289,1013.0,9.327731,9430,18,80.64062,2779.258,1743.957,2187.23,8
10392.289,1013.0,9.790795,9430,4,80.64062,2779.258,1744.734,2186.453,8
10392.289,1013.0,9.07563,9430,4,80.64062,2779.258,1742.027,2189.16,8
10392.227,1013.0,8.907563,9398,16,80.64062,2779.258,1744.031,2187.156,8
10393.527,1016.0,8.291457,9398,4,80.64844,2779.258,1742.027,2189.16,8
10392.262,1013.0,9.182814,9398,3,80.64844,2779.258,1743.016,2188.164,8
10394.086,1014.0,8.487395,9398,4,80.64844,2779.258,1744.121,2187.059,8
10392.25,1013.0,9.021922,9430,2,80.64844,2779.258,1744.266,2186.914,8
10645.098,1014.0,4.369748,9398,3,80.64844,2779.258,1742.699,2188.48,8
10392.254,1013.0,4.030227,9366,4,80.64844,2779.258,1743.23,2187.949,8
10392.527,1014.0,7.932489,9366,4,80.65625,2779.258,1743.781,2187.398,8
10392.277,1013.0,8.655462,9398,3,80.65625,2779.258,1744.438,2186.734,8
10394.0,1014.0,6.850459,9430,5,80.66406,2779.262,1742.098,2189.074,8
10392.277,1013.0,7.304786,9430,1,80.66406,2779.262,1740.375,2190.785,8
10392.344,1013.0,6.302521,9430,4,80.66406,2779.262,1743.129,2188.031,8
10392.344,1013.0,3.787879,9430,2,80.66406,2779.262,1742.602,2188.559,8
10392.344,1013.0,3.610411,9462,3,80.66406,2779.262,1742.301,2188.859,8
10392.344,1013.0,3.358522,9494,5,80.66406,2779.262,1741.523,2189.637,8
10392.344,1013.0,6.649832,9494,6,80.67188,2779.262,1741.219,2189.941,8
10392.344,1013.0,8.094435,9494,15,80.67188,2779.262,1741.625,2189.527,8
10392.348,1013.0,8.754209,9494,10,80.67188,2779.262,1742.43,2188.723,8
10392.961,1014.0,8.585859,9526,19,80.67188,2779.262,1740.891,2190.262,8
10392.355,1013.0,8.4246,9462,4,80.67188,2779.262,1740.375,2190.777,8
10394.078,1014.0,8.991597,9398,4,80.67969,2779.262,1739.391,2191.762,8
10392.23,1013.0,6.722689,9398,4,80.67969,2779.262,1741.609,2189.535,8
10394.09,1014.0,4.289319,9398,3,80.67969,2779.262,1741.355,2189.789,8
10392.336,1013.0,3.942953,9398,17,80.67969,2779.262,1740.586,2190.559,8
10392.336,1013.0,7.376362,9398,16,80.67969,2779.266,1741.551,2189.594,8
10392.336,1013.0,8.473154,9430,3,80.6875,2779.266,1738.598,2192.543,8
10392.336,1013.0,7.460184,9462,6,80.6875,2779.266,1737.324,2193.809,8
10392.336,1013.0,4.453782,9462,5,80.6875,2779.266,1739.215,2191.918,8
10392.336,1013.0,9.312081,9462,3,80.6875,2779.266,1739.188,2191.945,8
10396.344,1014.0,8.549873999999999,9462,4,80.6875,2779.266,1739.43,2191.703,8
10396.344,1014.0,8.480269,9462,2,80.6875,2779.266,1739.953,2191.18,8
10398.051,1015.0,8.080808,9462,5,80.69531,2779.266,1740.117,2191.016,8
10398.605,1014.0,8.087616,9462,4,80.69531,2779.266,1746.98,2184.145,8
10396.336,1014.0,8.937605,9462,11,80.69531,2779.266,1746.062,2185.062,8
10394.613,1013.0,8.585859,9462,4,80.69531,2779.266,1743.621,2187.504,8
10396.48,1014.0,8.528428,9430,9,80.69531,2779.266,1744.191,2186.934,8
10394.629,1013.0,9.06801,9430,6,80.70312,2779.266,1742.414,2188.711,8
10394.629,1013.0,8.823529,9398,4,80.70312,2779.266,1743.719,2187.398,8
10394.633,1013.0,8.853288,9430,5,80.70312,2779.266,1744.395,2186.723,8
10392.742,1013.0,9.175084,9430,6,80.70312,2779.266,1743.285,2187.832,8
10392.742,1013.0,8.677338,9430,3,80.70312,2779.266,1746.551,2184.566,8
10392.738,1013.0,8.326325,9430,3,80.70312,2779.266,1743.316,2187.801,8
10392.738,1013.0,8.655462,9462,3,80.71094,2779.266,1744.461,2186.656,8
10392.676,1013.0,9.26706,9462,3,80.71094,2779.266,1740.77,2190.34,8
